date,product_id,product_name,category,units_sold,revenue,average_price,promotion_active,promotion_type,discount_pct,marketing_spend,temperature_c,rainfall_mm,footfall_index,festival,festival_intensity,holiday,competitor_promo,stock_available,stockout_flag,day_of_week,weekend,month,season
2025-09-18,SYR-CHO,Chocolate Syrup,Syrup,42,29.43,0.71,0,None,0.0,0.0,28.7,6.9,90.3,None,0.0,0,0,70,0,3,0,9,Monsoon
2025-09-19,SYR-CHO,Chocolate Syrup,Syrup,45,31.38,0.71,0,None,0.0,0.0,28.6,4.1,95.7,None,0.0,0,0,176,0,4,0,9,Monsoon
2025-09-20,SYR-CHO,Chocolate Syrup,Syrup,54,38.51,0.71,0,None,0.0,0.0,29.4,5.7,103.5,None,0.0,0,0,228,0,5,1,9,Monsoon
2025-09-21,SYR-CHO,Chocolate Syrup,Syrup,52,36.63,0.71,0,None,0.0,0.0,27.9,10.8,98.6,None,0.0,0,0,123,0,6,1,9,Monsoon
2025-09-22,SYR-CHO,Chocolate Syrup,Syrup,42,29.86,0.71,0,None,0.0,0.0,29.6,10.3,90.7,None,0.0,0,0,197,0,0,0,9,Monsoon
2025-09-23,SYR-CHO,Chocolate Syrup,Syrup,46,31.94,0.71,0,None,0.0,0.0,30.5,18.5,100.6,None,0.0,0,0,162,0,1,0,9,Monsoon
2025-09-24,SYR-CHO,Chocolate Syrup,Syrup,52,34.76,0.71,1,Loyalty Offer,7.0,1520.15,28.9,8.7,94.6,None,0.0,0,0,120,0,2,0,9,Monsoon
2025-09-25,SYR-CHO,Chocolate Syrup,Syrup,46,30.52,0.71,1,Loyalty Offer,7.0,1520.15,29.1,6.5,88.4,None,0.0,0,0,156,0,3,0,9,Monsoon
2025-09-26,SYR-CHO,Chocolate Syrup,Syrup,54,35.4,0.71,1,Loyalty Offer,7.0,1520.15,28.5,20.5,94.9,None,0.0,0,0,94,0,4,0,9,Monsoon
2025-09-27,SYR-CHO,Chocolate Syrup,Syrup,57,40.45,0.71,0,None,0.0,0.0,28.3,5.2,102.6,None,0.0,0,0,131,0,5,1,9,Monsoon
2025-09-28,SYR-CHO,Chocolate Syrup,Syrup,56,39.87,0.71,0,None,0.0,0.0,26.9,0.3,120.5,None,0.0,0,0,193,0,6,1,9,Monsoon
2025-09-29,SYR-CHO,Chocolate Syrup,Syrup,54,33.74,0.71,1,Weekend Flash,10.0,1539.29,28.7,12.0,94.6,None,0.0,0,0,210,0,0,0,9,Monsoon
2025-09-30,SYR-CHO,Chocolate Syrup,Syrup,52,33.69,0.71,1,Weekend Flash,10.0,1539.29,27.8,7.8,91.2,None,0.0,0,1,107,0,1,0,9,Monsoon
2025-10-01,SYR-CHO,Chocolate Syrup,Syrup,46,32.65,0.71,0,None,0.0,0.0,31.7,0.0,100.1,None,0.0,0,0,211,0,2,0,10,Transition
2025-10-02,SYR-CHO,Chocolate Syrup,Syrup,46,32.18,0.71,0,None,0.0,0.0,30.7,0.0,92.9,Gandhi Jayanti,0.7,1,0,162,0,3,0,10,Transition
2025-10-03,SYR-CHO,Chocolate Syrup,Syrup,45,31.33,0.71,0,None,0.0,0.0,28.4,0.0,93.4,None,0.0,0,0,101,0,4,0,10,Transition
2025-10-04,SYR-CHO,Chocolate Syrup,Syrup,50,35.7,0.71,0,None,0.0,0.0,26.3,0.6,112.8,None,0.0,0,1,194,0,5,1,10,Transition
2025-10-05,SYR-CHO,Chocolate Syrup,Syrup,47,33.25,0.71,0,None,0.0,0.0,25.6,0.2,102.2,None,0.0,0,0,207,0,6,1,10,Transition
2025-10-06,SYR-CHO,Chocolate Syrup,Syrup,42,29.81,0.71,0,None,0.0,0.0,29.6,0.4,84.1,None,0.0,0,1,105,0,0,0,10,Transition
2025-10-07,SYR-CHO,Chocolate Syrup,Syrup,44,31.06,0.71,0,None,0.0,0.0,27.9,0.6,90.7,None,0.0,0,0,80,0,1,0,10,Transition
2025-10-08,SYR-CHO,Chocolate Syrup,Syrup,42,29.28,0.71,0,None,0.0,0.0,28.2,1.2,99.9,None,0.0,0,0,107,0,2,0,10,Transition
2025-10-09,SYR-CHO,Chocolate Syrup,Syrup,40,28.4,0.71,0,None,0.0,0.0,24.1,0.1,94.4,None,0.0,0,0,181,0,3,0,10,Transition
2025-10-10,SYR-CHO,Chocolate Syrup,Syrup,43,30.28,0.71,0,None,0.0,0.0,28.8,3.6,88.3,None,0.0,0,0,72,0,4,0,10,Transition
2025-10-11,SYR-CHO,Chocolate Syrup,Syrup,57,37.0,0.71,1,Bundle Offer,8.0,2501.53,27.8,0.0,99.0,None,0.0,0,0,123,0,5,1,10,Transition
2025-10-12,SYR-CHO,Chocolate Syrup,Syrup,43,31.22,0.71,0,None,0.0,0.0,24.9,0.0,99.6,None,0.0,0,0,114,0,6,1,10,Transition
2025-10-13,SYR-CHO,Chocolate Syrup,Syrup,48,30.81,0.71,1,Weekend Flash,10.0,1473.17,26.0,0.3,94.2,None,0.0,0,0,70,0,0,0,10,Transition
2025-10-14,SYR-CHO,Chocolate Syrup,Syrup,53,34.05,0.71,1,Weekend Flash,10.0,1473.17,27.2,0.1,99.0,None,0.0,0,0,168,0,1,0,10,Transition
2025-10-15,SYR-CHO,Chocolate Syrup,Syrup,53,34.0,0.71,1,Payday Campaign,12.0,2292.0,26.8,1.1,97.6,None,0.0,0,0,201,0,2,0,10,Transition
2025-10-16,SYR-CHO,Chocolate Syrup,Syrup,52,32.46,0.71,1,Payday Campaign,12.0,2292.0,26.1,0.0,94.5,None,0.0,0,1,96,0,3,0,10,Transition
2025-10-17,SYR-CHO,Chocolate Syrup,Syrup,51,31.74,0.71,1,Payday Campaign,12.0,2292.0,26.3,0.1,85.6,None,0.0,0,1,212,0,4,0,10,Transition
2025-10-18,SYR-CHO,Chocolate Syrup,Syrup,52,36.42,0.71,0,None,0.0,0.0,26.0,0.1,108.6,Diwali,1.0,1,0,224,0,5,1,10,Transition
2025-10-19,SYR-CHO,Chocolate Syrup,Syrup,56,39.34,0.71,0,None,0.0,0.0,26.6,0.4,121.1,Diwali,1.25,1,0,215,0,6,1,10,Transition
2025-10-20,SYR-CHO,Chocolate Syrup,Syrup,50,34.45,0.71,0,None,0.0,0.0,28.9,0.3,104.9,Diwali,1.5,1,0,185,0,0,0,10,Transition
2025-10-21,SYR-CHO,Chocolate Syrup,Syrup,45,32.09,0.71,0,None,0.0,0.0,21.6,0.0,110.5,Diwali,1.5,1,0,136,0,1,0,10,Transition
2025-10-22,SYR-CHO,Chocolate Syrup,Syrup,48,33.4,0.71,0,None,0.0,0.0,25.7,0.3,106.6,Diwali,1.0,1,0,100,0,2,0,10,Transition
2025-10-23,SYR-CHO,Chocolate Syrup,Syrup,42,30.0,0.71,0,None,0.0,0.0,26.3,0.6,86.4,None,0.0,0,0,208,0,3,0,10,Transition
2025-10-24,SYR-CHO,Chocolate Syrup,Syrup,45,31.79,0.71,0,None,0.0,0.0,26.5,0.7,86.9,None,0.0,0,0,149,0,4,0,10,Transition
2025-10-25,SYR-CHO,Chocolate Syrup,Syrup,49,34.69,0.71,0,None,0.0,0.0,25.2,0.5,101.6,None,0.0,0,0,141,0,5,1,10,Transition
2025-10-26,SYR-CHO,Chocolate Syrup,Syrup,51,36.03,0.71,0,None,0.0,0.0,22.6,0.0,104.5,None,0.0,0,0,133,0,6,1,10,Transition
2025-10-27,SYR-CHO,Chocolate Syrup,Syrup,48,34.5,0.71,0,None,0.0,0.0,26.3,0.0,97.3,None,0.0,0,0,102,0,0,0,10,Transition
2025-10-28,SYR-CHO,Chocolate Syrup,Syrup,45,32.28,0.71,0,None,0.0,0.0,28.7,0.0,95.0,None,0.0,0,0,126,0,1,0,10,Transition
2025-10-29,SYR-CHO,Chocolate Syrup,Syrup,41,28.99,0.71,0,None,0.0,0.0,22.8,0.0,92.4,None,0.0,0,0,188,0,2,0,10,Transition
2025-10-30,SYR-CHO,Chocolate Syrup,Syrup,40,27.99,0.71,0,None,0.0,0.0,27.0,1.1,88.3,None,0.0,0,0,149,0,3,0,10,Transition
2025-10-31,SYR-CHO,Chocolate Syrup,Syrup,43,30.76,0.71,0,None,0.0,0.0,24.8,0.1,86.6,None,0.0,0,0,126,0,4,0,10,Transition
2025-11-01,SYR-CHO,Chocolate Syrup,Syrup,60,39.02,0.71,1,Loyalty Offer,7.0,1284.29,25.2,0.4,99.4,None,0.0,0,0,97,0,5,1,11,Winter
2025-11-02,SYR-CHO,Chocolate Syrup,Syrup,56,36.17,0.71,1,Loyalty Offer,7.0,1284.29,23.4,0.6,104.1,None,0.0,0,1,142,0,6,1,11,Winter
2025-11-03,SYR-CHO,Chocolate Syrup,Syrup,50,33.11,0.71,1,Loyalty Offer,7.0,1284.29,24.6,1.3,93.7,None,0.0,0,1,104,0,0,0,11,Winter
2025-11-04,SYR-CHO,Chocolate Syrup,Syrup,49,32.74,0.71,1,Loyalty Offer,7.0,1284.29,27.5,0.1,81.5,None,0.0,0,0,132,0,1,0,11,Winter
2025-11-05,SYR-CHO,Chocolate Syrup,Syrup,43,30.3,0.71,0,None,0.0,0.0,26.1,0.0,88.1,None,0.0,0,0,86,0,2,0,11,Winter
2025-11-06,SYR-CHO,Chocolate Syrup,Syrup,47,33.45,0.71,0,None,0.0,0.0,28.1,0.4,98.1,None,0.0,0,0,218,0,3,0,11,Winter
2025-11-07,SYR-CHO,Chocolate Syrup,Syrup,45,31.72,0.71,0,None,0.0,0.0,27.1,0.0,92.5,None,0.0,0,0,92,0,4,0,11,Winter
2025-11-08,SYR-CHO,Chocolate Syrup,Syrup,49,35.02,0.71,0,None,0.0,0.0,25.7,0.1,95.0,None,0.0,0,1,88,0,5,1,11,Winter
2025-11-09,SYR-CHO,Chocolate Syrup,Syrup,57,40.93,0.71,0,None,0.0,0.0,27.9,0.9,113.9,None,0.0,0,0,181,0,6,1,11,Winter
2025-11-10,SYR-CHO,Chocolate Syrup,Syrup,45,31.8,0.71,0,None,0.0,0.0,25.5,0.1,92.0,None,0.0,0,0,120,0,0,0,11,Winter
2025-11-11,SYR-CHO,Chocolate Syrup,Syrup,42,29.41,0.71,0,None,0.0,0.0,26.2,0.1,94.1,None,0.0,0,0,221,0,1,0,11,Winter
2025-11-12,SYR-CHO,Chocolate Syrup,Syrup,42,29.27,0.71,0,None,0.0,0.0,24.1,0.2,94.2,None,0.0,0,0,126,0,2,0,11,Winter
2025-11-13,SYR-CHO,Chocolate Syrup,Syrup,37,26.54,0.71,0,None,0.0,0.0,24.7,0.3,90.4,None,0.0,0,0,161,0,3,0,11,Winter
2025-11-14,SYR-CHO,Chocolate Syrup,Syrup,42,29.39,0.71,0,None,0.0,0.0,23.3,0.1,88.6,None,0.0,0,0,195,0,4,0,11,Winter
2025-11-15,SYR-CHO,Chocolate Syrup,Syrup,56,39.92,0.71,0,None,0.0,0.0,26.2,0.1,112.9,None,0.0,0,1,233,0,5,1,11,Winter
2025-11-16,SYR-CHO,Chocolate Syrup,Syrup,49,35.11,0.71,0,None,0.0,0.0,22.3,0.5,107.3,None,0.0,0,0,198,0,6,1,11,Winter
2025-11-17,SYR-CHO,Chocolate Syrup,Syrup,44,31.05,0.71,0,None,0.0,0.0,25.8,1.0,96.5,None,0.0,0,0,156,0,0,0,11,Winter
2025-11-18,SYR-CHO,Chocolate Syrup,Syrup,41,29.06,0.71,0,None,0.0,0.0,24.0,0.1,95.3,None,0.0,0,0,191,0,1,0,11,Winter
2025-11-19,SYR-CHO,Chocolate Syrup,Syrup,42,30.2,0.71,0,None,0.0,0.0,26.4,0.0,87.4,None,0.0,0,0,107,0,2,0,11,Winter
2025-11-20,SYR-CHO,Chocolate Syrup,Syrup,44,30.96,0.71,0,None,0.0,0.0,25.6,0.2,98.9,None,0.0,0,0,203,0,3,0,11,Winter
2025-11-21,SYR-CHO,Chocolate Syrup,Syrup,42,29.53,0.71,0,None,0.0,0.0,27.4,0.9,88.3,None,0.0,0,0,201,0,4,0,11,Winter
2025-11-22,SYR-CHO,Chocolate Syrup,Syrup,51,36.16,0.71,0,None,0.0,0.0,25.4,0.9,104.0,None,0.0,0,0,132,0,5,1,11,Winter
2025-11-23,SYR-CHO,Chocolate Syrup,Syrup,45,32.49,0.71,0,None,0.0,0.0,21.3,0.3,94.4,None,0.0,0,0,75,0,6,1,11,Winter
2025-11-24,SYR-CHO,Chocolate Syrup,Syrup,41,29.73,0.71,0,None,0.0,0.0,23.9,2.4,82.5,None,0.0,0,0,170,0,0,0,11,Winter
2025-11-25,SYR-CHO,Chocolate Syrup,Syrup,41,29.14,0.71,0,None,0.0,0.0,21.9,1.9,94.3,None,0.0,0,0,77,0,1,0,11,Winter
2025-11-26,SYR-CHO,Chocolate Syrup,Syrup,46,30.19,0.71,1,Loyalty Offer,7.0,1490.84,23.0,0.5,88.7,None,0.0,0,0,68,0,2,0,11,Winter
2025-11-27,SYR-CHO,Chocolate Syrup,Syrup,49,32.86,0.71,1,Loyalty Offer,7.0,1490.84,26.6,0.5,82.9,None,0.0,0,0,220,0,3,0,11,Winter
2025-11-28,SYR-CHO,Chocolate Syrup,Syrup,49,31.81,0.71,1,Loyalty Offer,7.0,1490.84,25.0,0.5,95.6,None,0.0,0,0,159,0,4,0,11,Winter
2025-11-29,SYR-CHO,Chocolate Syrup,Syrup,62,41.2,0.71,1,Loyalty Offer,7.0,1490.84,22.6,0.1,113.6,None,0.0,0,0,186,0,5,1,11,Winter
2025-11-30,SYR-CHO,Chocolate Syrup,Syrup,49,34.9,0.71,0,None,0.0,0.0,22.0,0.4,110.0,None,0.0,0,0,209,0,6,1,11,Winter
2025-12-01,SYR-CHO,Chocolate Syrup,Syrup,43,31.13,0.71,0,None,0.0,0.0,23.8,0.1,91.8,None,0.0,0,0,211,0,0,0,12,Winter
2025-12-02,SYR-CHO,Chocolate Syrup,Syrup,39,28.27,0.71,0,None,0.0,0.0,21.6,0.2,93.2,None,0.0,0,0,212,0,1,0,12,Winter
2025-12-03,SYR-CHO,Chocolate Syrup,Syrup,43,30.32,0.71,0,None,0.0,0.0,22.5,0.2,97.7,None,0.0,0,0,84,0,2,0,12,Winter
2025-12-04,SYR-CHO,Chocolate Syrup,Syrup,18,12.87,0.71,0,None,0.0,0.0,24.3,0.8,98.9,None,0.0,0,0,89,1,3,0,12,Winter
2025-12-05,SYR-CHO,Chocolate Syrup,Syrup,46,32.61,0.71,0,None,0.0,0.0,25.8,0.0,91.7,None,0.0,0,0,188,0,4,0,12,Winter
2025-12-06,SYR-CHO,Chocolate Syrup,Syrup,55,39.13,0.71,0,None,0.0,0.0,24.8,1.2,103.7,None,0.0,0,0,79,0,5,1,12,Winter
2025-12-07,SYR-CHO,Chocolate Syrup,Syrup,50,35.97,0.71,0,None,0.0,0.0,19.5,1.6,105.1,None,0.0,0,0,107,0,6,1,12,Winter
2025-12-08,SYR-CHO,Chocolate Syrup,Syrup,46,32.73,0.71,0,None,0.0,0.0,24.2,0.1,96.4,None,0.0,0,0,148,0,0,0,12,Winter
2025-12-09,SYR-CHO,Chocolate Syrup,Syrup,54,34.81,0.71,1,Weekend Flash,10.0,1773.39,23.7,0.5,93.1,None,0.0,0,0,128,0,1,0,12,Winter
2025-12-10,SYR-CHO,Chocolate Syrup,Syrup,40,28.92,0.71,0,None,0.0,0.0,24.3,0.1,93.2,None,0.0,0,0,87,0,2,0,12,Winter
2025-12-11,SYR-CHO,Chocolate Syrup,Syrup,44,32.04,0.72,0,None,0.0,0.0,26.5,0.6,100.8,None,0.0,0,0,207,0,3,0,12,Winter
2025-12-12,SYR-CHO,Chocolate Syrup,Syrup,39,27.99,0.72,0,None,0.0,0.0,19.8,0.9,100.1,None,0.0,0,0,130,0,4,0,12,Winter
2025-12-13,SYR-CHO,Chocolate Syrup,Syrup,52,37.26,0.72,0,None,0.0,0.0,22.5,0.1,106.5,None,0.0,0,0,137,0,5,1,12,Winter
2025-12-14,SYR-CHO,Chocolate Syrup,Syrup,49,34.61,0.72,0,None,0.0,0.0,24.6,0.4,112.8,None,0.0,0,0,174,0,6,1,12,Winter
2025-12-15,SYR-CHO,Chocolate Syrup,Syrup,37,27.0,0.72,0,None,0.0,0.0,20.7,1.7,92.4,None,0.0,0,0,164,0,0,0,12,Winter
2025-12-16,SYR-CHO,Chocolate Syrup,Syrup,43,30.98,0.72,0,None,0.0,0.0,26.2,1.5,102.5,None,0.0,0,0,141,0,1,0,12,Winter
2025-12-17,SYR-CHO,Chocolate Syrup,Syrup,39,27.99,0.72,0,None,0.0,0.0,24.2,0.0,97.2,None,0.0,0,1,200,0,2,0,12,Winter
2025-12-18,SYR-CHO,Chocolate Syrup,Syrup,46,33.0,0.72,0,None,0.0,0.0,25.0,0.1,110.9,None,0.0,0,0,113,0,3,0,12,Winter
2025-12-19,SYR-CHO,Chocolate Syrup,Syrup,38,27.36,0.72,0,None,0.0,0.0,22.5,0.5,88.7,None,0.0,0,0,197,0,4,0,12,Winter
2025-12-20,SYR-CHO,Chocolate Syrup,Syrup,47,34.02,0.72,0,None,0.0,0.0,25.0,0.1,101.3,None,0.0,0,0,205,0,5,1,12,Winter
2025-12-21,SYR-CHO,Chocolate Syrup,Syrup,53,38.43,0.72,0,None,0.0,0.0,25.4,0.0,107.0,None,0.0,0,0,74,0,6,1,12,Winter
2025-12-22,SYR-CHO,Chocolate Syrup,Syrup,43,31.46,0.72,0,None,0.0,0.0,23.9,0.1,97.0,None,0.0,0,0,183,0,0,0,12,Winter
2025-12-23,SYR-CHO,Chocolate Syrup,Syrup,40,28.8,0.72,0,None,0.0,0.0,23.9,0.7,104.9,None,0.0,0,0,85,0,1,0,12,Winter
2025-12-24,SYR-CHO,Chocolate Syrup,Syrup,41,30.07,0.72,0,None,0.0,0.0,24.0,0.2,91.9,None,0.0,0,0,138,0,2,0,12,Winter
2025-12-25,SYR-CHO,Chocolate Syrup,Syrup,47,34.2,0.72,0,None,0.0,0.0,22.0,0.0,115.5,Christmas,1.2,1,0,213,0,3,0,12,Winter
2025-12-26,SYR-CHO,Chocolate Syrup,Syrup,42,30.16,0.72,0,None,0.0,0.0,23.3,0.1,101.3,None,0.0,0,1,93,0,4,0,12,Winter
2025-12-27,SYR-CHO,Chocolate Syrup,Syrup,51,35.93,0.72,0,None,0.0,0.0,23.3,0.0,109.1,None,0.0,0,0,160,0,5,1,12,Winter
2025-12-28,SYR-CHO,Chocolate Syrup,Syrup,54,38.88,0.72,0,None,0.0,0.0,24.2,0.1,100.9,None,0.0,0,0,198,0,6,1,12,Winter
2025-12-29,SYR-CHO,Chocolate Syrup,Syrup,50,36.64,0.72,0,None,0.0,0.0,25.4,0.0,102.8,None,0.0,0,1,146,0,0,0,12,Winter
2025-12-30,SYR-CHO,Chocolate Syrup,Syrup,42,29.95,0.72,0,None,0.0,0.0,21.7,0.4,102.1,None,0.0,0,0,74,0,1,0,12,Winter
2025-12-31,SYR-CHO,Chocolate Syrup,Syrup,44,31.71,0.72,0,None,0.0,0.0,23.4,0.7,113.3,New Year,1.1,1,1,74,0,2,0,12,Winter
2026-01-01,SYR-CHO,Chocolate Syrup,Syrup,44,31.75,0.72,0,None,0.0,0.0,26.3,0.2,97.2,None,0.0,0,0,146,0,3,0,1,Winter
2026-01-02,SYR-CHO,Chocolate Syrup,Syrup,42,30.6,0.72,0,None,0.0,0.0,22.3,0.0,97.4,None,0.0,0,0,66,0,4,0,1,Winter
2026-01-03,SYR-CHO,Chocolate Syrup,Syrup,50,35.87,0.72,0,None,0.0,0.0,22.2,0.8,106.0,None,0.0,0,0,72,0,5,1,1,Winter
2026-01-04,SYR-CHO,Chocolate Syrup,Syrup,54,38.53,0.72,0,None,0.0,0.0,24.1,1.4,109.7,None,0.0,0,0,226,0,6,1,1,Winter
2026-01-05,SYR-CHO,Chocolate Syrup,Syrup,49,35.58,0.72,0,None,0.0,0.0,25.2,1.0,96.8,None,0.0,0,0,154,0,0,0,1,Winter
2026-01-06,SYR-CHO,Chocolate Syrup,Syrup,46,30.26,0.72,1,Bundle Offer,8.0,2468.92,23.8,0.1,92.5,None,0.0,0,0,141,0,1,0,1,Winter
2026-01-07,SYR-CHO,Chocolate Syrup,Syrup,50,32.47,0.72,1,Bundle Offer,8.0,2468.92,26.2,1.3,91.7,None,0.0,0,0,86,0,2,0,1,Winter
2026-01-08,SYR-CHO,Chocolate Syrup,Syrup,55,37.34,0.72,1,Bundle Offer,8.0,2468.92,25.3,0.8,93.3,None,0.0,0,0,200,0,3,0,1,Winter
2026-01-09,SYR-CHO,Chocolate Syrup,Syrup,29,19.48,0.72,1,Bundle Offer,8.0,2468.92,25.3,1.5,98.3,None,0.0,0,1,130,1,4,0,1,Winter
2026-01-10,SYR-CHO,Chocolate Syrup,Syrup,54,39.89,0.72,0,None,0.0,0.0,24.9,0.0,107.2,None,0.0,0,0,109,0,5,1,1,Winter
2026-01-11,SYR-CHO,Chocolate Syrup,Syrup,28,20.45,0.72,0,None,0.0,0.0,28.1,0.0,108.5,None,0.0,0,1,168,1,6,1,1,Winter
2026-01-12,SYR-CHO,Chocolate Syrup,Syrup,46,33.53,0.72,0,None,0.0,0.0,23.6,0.0,100.1,None,0.0,0,0,103,0,0,0,1,Winter
2026-01-13,SYR-CHO,Chocolate Syrup,Syrup,46,33.41,0.72,0,None,0.0,0.0,20.4,0.0,94.6,None,0.0,0,0,146,0,1,0,1,Winter
2026-01-14,SYR-CHO,Chocolate Syrup,Syrup,52,37.53,0.72,0,None,0.0,0.0,26.9,0.5,118.2,Makar Sankranti,1.0,1,0,161,0,2,0,1,Winter
2026-01-15,SYR-CHO,Chocolate Syrup,Syrup,39,28.4,0.72,0,None,0.0,0.0,23.2,0.0,96.6,None,0.0,0,0,103,0,3,0,1,Winter
2026-01-16,SYR-CHO,Chocolate Syrup,Syrup,42,30.2,0.72,0,None,0.0,0.0,24.3,0.0,95.9,None,0.0,0,0,202,0,4,0,1,Winter
2026-01-17,SYR-CHO,Chocolate Syrup,Syrup,60,42.89,0.72,0,None,0.0,0.0,26.5,6.4,110.6,None,0.0,0,0,192,0,5,1,1,Winter
2026-01-18,SYR-CHO,Chocolate Syrup,Syrup,46,33.19,0.72,0,None,0.0,0.0,21.3,0.7,99.2,None,0.0,0,1,112,0,6,1,1,Winter
2026-01-19,SYR-CHO,Chocolate Syrup,Syrup,43,31.64,0.72,0,None,0.0,0.0,22.0,1.6,94.5,None,0.0,0,0,88,0,0,0,1,Winter
2026-01-20,SYR-CHO,Chocolate Syrup,Syrup,37,26.42,0.72,0,None,0.0,0.0,21.4,0.0,103.5,None,0.0,0,0,109,0,1,0,1,Winter
2026-01-21,SYR-CHO,Chocolate Syrup,Syrup,38,27.15,0.73,0,None,0.0,0.0,22.9,2.8,90.1,None,0.0,0,1,132,0,2,0,1,Winter
2026-01-22,SYR-CHO,Chocolate Syrup,Syrup,47,34.33,0.73,0,None,0.0,0.0,25.2,0.3,104.5,None,0.0,0,1,155,0,3,0,1,Winter
2026-01-23,SYR-CHO,Chocolate Syrup,Syrup,46,33.21,0.73,0,None,0.0,0.0,25.4,0.0,106.6,None,0.0,0,0,130,0,4,0,1,Winter
2026-01-24,SYR-CHO,Chocolate Syrup,Syrup,52,37.96,0.73,0,None,0.0,0.0,25.0,0.8,107.3,None,0.0,0,0,78,0,5,1,1,Winter
2026-01-25,SYR-CHO,Chocolate Syrup,Syrup,49,36.0,0.73,0,None,0.0,0.0,22.0,0.0,110.8,None,0.0,0,0,177,0,6,1,1,Winter
2026-01-26,SYR-CHO,Chocolate Syrup,Syrup,42,30.67,0.73,0,None,0.0,0.0,20.4,0.0,115.4,Republic Day,0.8,1,0,122,0,0,0,1,Winter
2026-01-27,SYR-CHO,Chocolate Syrup,Syrup,45,32.44,0.73,0,None,0.0,0.0,24.7,0.4,97.3,None,0.0,0,0,118,0,1,0,1,Winter
2026-01-28,SYR-CHO,Chocolate Syrup,Syrup,44,32.47,0.73,0,None,0.0,0.0,23.9,0.5,104.1,None,0.0,0,0,153,0,2,0,1,Winter
2026-01-29,SYR-CHO,Chocolate Syrup,Syrup,41,30.07,0.73,0,None,0.0,0.0,25.6,0.4,96.5,None,0.0,0,0,194,0,3,0,1,Winter
2026-01-30,SYR-CHO,Chocolate Syrup,Syrup,45,32.73,0.73,0,None,0.0,0.0,26.1,0.0,97.6,None,0.0,0,0,65,0,4,0,1,Winter
2026-01-31,SYR-CHO,Chocolate Syrup,Syrup,54,39.27,0.73,0,None,0.0,0.0,25.1,0.9,106.1,None,0.0,0,0,227,0,5,1,1,Winter
2026-02-01,SYR-CHO,Chocolate Syrup,Syrup,54,39.46,0.73,0,None,0.0,0.0,26.3,2.3,112.0,None,0.0,0,0,176,0,6,1,2,Winter
2026-02-02,SYR-CHO,Chocolate Syrup,Syrup,46,33.35,0.73,0,None,0.0,0.0,25.4,2.6,106.2,None,0.0,0,0,153,0,0,0,2,Winter
2026-02-03,SYR-CHO,Chocolate Syrup,Syrup,45,32.12,0.73,0,None,0.0,0.0,26.0,0.0,99.6,None,0.0,0,0,73,0,1,0,2,Winter
2026-02-04,SYR-CHO,Chocolate Syrup,Syrup,41,30.12,0.73,0,None,0.0,0.0,23.9,0.0,94.3,None,0.0,0,0,174,0,2,0,2,Winter
2026-02-05,SYR-CHO,Chocolate Syrup,Syrup,53,34.25,0.73,1,Payday Campaign,12.0,2339.38,24.9,0.1,95.4,None,0.0,0,1,188,0,3,0,2,Winter
2026-02-06,SYR-CHO,Chocolate Syrup,Syrup,57,35.54,0.73,1,Payday Campaign,12.0,2339.38,25.6,1.0,102.9,None,0.0,0,0,166,0,4,0,2,Winter
2026-02-07,SYR-CHO,Chocolate Syrup,Syrup,59,43.26,0.73,0,None,0.0,0.0,26.8,0.0,120.3,None,0.0,0,0,207,0,5,1,2,Winter
2026-02-08,SYR-CHO,Chocolate Syrup,Syrup,55,40.94,0.73,0,None,0.0,0.0,24.7,0.1,113.2,None,0.0,0,0,209,0,6,1,2,Winter
2026-02-09,SYR-CHO,Chocolate Syrup,Syrup,44,31.65,0.73,0,None,0.0,0.0,26.4,0.1,99.4,None,0.0,0,0,198,0,0,0,2,Winter
2026-02-10,SYR-CHO,Chocolate Syrup,Syrup,47,34.25,0.73,0,None,0.0,0.0,25.1,0.9,105.3,None,0.0,0,0,119,0,1,0,2,Winter
2026-02-11,SYR-CHO,Chocolate Syrup,Syrup,46,33.48,0.73,0,None,0.0,0.0,25.4,0.0,100.4,None,0.0,0,0,173,0,2,0,2,Winter
2026-02-12,SYR-CHO,Chocolate Syrup,Syrup,44,32.75,0.73,0,None,0.0,0.0,27.2,0.5,99.9,None,0.0,0,0,73,0,3,0,2,Winter
2026-02-13,SYR-CHO,Chocolate Syrup,Syrup,41,30.33,0.73,0,None,0.0,0.0,22.2,0.2,97.1,None,0.0,0,0,150,0,4,0,2,Winter
2026-02-14,SYR-CHO,Chocolate Syrup,Syrup,55,39.73,0.73,0,None,0.0,0.0,23.6,0.0,119.1,None,0.0,0,0,98,0,5,1,2,Winter
2026-02-15,SYR-CHO,Chocolate Syrup,Syrup,53,38.86,0.73,0,None,0.0,0.0,23.3,3.4,99.5,None,0.0,0,0,122,0,6,1,2,Winter
2026-02-16,SYR-CHO,Chocolate Syrup,Syrup,39,29.27,0.73,0,None,0.0,0.0,21.8,0.2,106.3,None,0.0,0,0,167,0,0,0,2,Winter
2026-02-17,SYR-CHO,Chocolate Syrup,Syrup,48,34.81,0.73,0,None,0.0,0.0,24.9,2.0,100.1,None,0.0,0,0,135,0,1,0,2,Winter
2026-02-18,SYR-CHO,Chocolate Syrup,Syrup,49,35.8,0.73,0,None,0.0,0.0,27.6,2.4,100.5,None,0.0,0,0,207,0,2,0,2,Winter
