date,content_id,content_category,viewers,watch_hours,sessions,release_event,release_active,marketing_campaign,festival,festival_intensity,holiday,weekend,day_of_week,month,competitor_major_release,subscription_price_index
2025-01-27,DOCS,Documentaries,5833,5288.5,8370,Live Sports Final,1,0,None,0.0,0,0,0,1,0,100.9
2025-01-28,DOCS,Documentaries,5711,8237.6,8087,Blockbuster Release,1,0,None,0.0,0,0,1,1,0,100.93
2025-01-29,DOCS,Documentaries,4201,5533.8,5051,None,0,0,None,0.0,0,0,2,1,0,100.96
2025-01-30,DOCS,Documentaries,4300,6006.6,6000,None,0,0,None,0.0,0,0,3,1,0,100.99
2025-01-31,DOCS,Documentaries,4849,7041.1,6855,None,0,0,None,0.0,0,0,4,1,0,101.02
2025-02-01,DOCS,Documentaries,6385,9112.8,7667,None,0,1,None,0.0,0,1,5,2,0,101.05
2025-02-02,DOCS,Documentaries,6154,9627.5,8650,Blockbuster Release,1,0,None,0.0,0,1,6,2,0,101.08
2025-02-03,DOCS,Documentaries,5012,4948.0,6605,Blockbuster Release,1,0,None,0.0,0,0,0,2,0,101.1
2025-02-04,DOCS,Documentaries,4238,4571.6,4985,None,0,0,None,0.0,0,0,1,2,0,101.13
2025-02-05,DOCS,Documentaries,4449,7010.0,5496,None,0,0,None,0.0,0,0,2,2,0,101.16
2025-02-06,DOCS,Documentaries,4756,4551.2,6740,None,0,0,None,0.0,0,0,3,2,0,101.19
2025-02-07,DOCS,Documentaries,4195,7066.2,5477,None,0,0,None,0.0,0,0,4,2,0,101.22
2025-02-08,DOCS,Documentaries,4758,6012.9,6229,None,0,0,None,0.0,0,1,5,2,0,101.24
2025-02-09,DOCS,Documentaries,5188,6136.1,6955,None,0,0,None,0.0,0,1,6,2,0,101.27
2025-02-10,DOCS,Documentaries,3956,4964.5,5335,None,0,0,None,0.0,0,0,0,2,0,101.3
2025-02-11,DOCS,Documentaries,4159,4692.1,4927,None,0,0,None,0.0,0,0,1,2,0,101.32
2025-02-12,DOCS,Documentaries,4231,6602.8,5880,None,0,0,None,0.0,0,0,2,2,0,101.35
2025-02-13,DOCS,Documentaries,4209,5862.6,5409,None,0,0,None,0.0,0,0,3,2,0,101.37
2025-02-14,DOCS,Documentaries,4607,5207.9,6632,None,0,0,None,0.0,0,0,4,2,0,101.4
2025-02-15,DOCS,Documentaries,5023,7654.6,6388,None,0,0,None,0.0,0,1,5,2,0,101.42
2025-02-16,DOCS,Documentaries,4708,6906.1,5309,None,0,0,None,0.0,0,1,6,2,0,101.45
2025-02-17,DOCS,Documentaries,4163,5702.1,4486,None,0,0,None,0.0,0,0,0,2,0,101.47
2025-02-18,DOCS,Documentaries,5056,6344.4,6699,None,0,0,None,0.0,0,0,1,2,0,101.49
2025-02-19,DOCS,Documentaries,3809,6011.1,4857,None,0,0,None,0.0,0,0,2,2,0,101.52
2025-02-20,DOCS,Documentaries,3682,3925.0,5144,None,0,0,None,0.0,0,0,3,2,0,101.54
2025-02-21,DOCS,Documentaries,3870,6289.3,5380,None,0,0,None,0.0,0,0,4,2,0,101.56
2025-02-22,DOCS,Documentaries,4961,6832.3,5960,None,0,0,None,0.0,0,1,5,2,0,101.58
2025-02-23,DOCS,Documentaries,5206,8620.5,7534,None,0,0,None,0.0,0,1,6,2,0,101.6
2025-02-24,DOCS,Documentaries,4204,6929.8,5841,None,0,0,None,0.0,0,0,0,2,0,101.62
2025-02-25,DOCS,Documentaries,4072,3937.1,4391,None,0,0,None,0.0,0,0,1,2,0,101.64
2025-02-26,DOCS,Documentaries,4023,4697.2,4767,None,0,0,None,0.0,0,0,2,2,0,101.66
2025-02-27,DOCS,Documentaries,3730,5312.3,4886,None,0,0,None,0.0,0,0,3,2,0,101.68
2025-02-28,DOCS,Documentaries,4710,4724.8,5029,None,0,0,None,0.0,0,0,4,2,0,101.7
2025-03-01,DOCS,Documentaries,6280,8399.8,7320,Live Sports Final,1,0,None,0.0,0,1,5,3,1,101.72
2025-03-02,DOCS,Documentaries,4943,5798.6,6281,None,0,0,None,0.0,0,1,6,3,0,101.73
2025-03-03,DOCS,Documentaries,5257,8934.5,7534,None,0,1,None,0.0,0,0,0,3,0,101.75
2025-03-04,DOCS,Documentaries,4651,4931.5,6500,None,0,0,None,0.0,0,0,1,3,0,101.77
2025-03-05,DOCS,Documentaries,4177,4129.0,4444,None,0,0,None,0.0,0,0,2,3,0,101.78
2025-03-06,DOCS,Documentaries,3976,5027.4,5435,None,0,0,None,0.0,0,0,3,3,0,101.8
2025-03-07,DOCS,Documentaries,4239,4642.2,4700,None,0,0,None,0.0,0,0,4,3,0,101.81
2025-03-08,DOCS,Documentaries,4844,7494.3,6872,None,0,0,None,0.0,0,1,5,3,1,101.83
2025-03-09,DOCS,Documentaries,4719,4312.7,6210,None,0,0,None,0.0,0,1,6,3,0,101.84
2025-03-10,DOCS,Documentaries,3876,5511.0,4293,None,0,0,None,0.0,0,0,0,3,0,101.85
2025-03-11,DOCS,Documentaries,4362,5348.0,6297,None,0,0,None,0.0,0,0,1,3,0,101.87
2025-03-12,DOCS,Documentaries,4757,7826.6,5200,None,0,0,Holi,0.8,1,0,2,3,0,101.88
2025-03-13,DOCS,Documentaries,6242,10180.2,7047,Season Premiere,1,0,Holi,1.05,1,0,3,3,0,101.89
2025-03-14,DOCS,Documentaries,5554,8556.1,5998,Season Premiere,1,0,Holi,1.3,1,0,4,3,0,101.9
2025-03-15,DOCS,Documentaries,5585,6946.0,6698,None,0,0,Holi,1.05,1,1,5,3,0,101.91
2025-03-16,DOCS,Documentaries,5607,6958.7,6277,None,0,1,Holi,0.8,1,1,6,3,0,101.92
2025-03-17,DOCS,Documentaries,5571,5108.6,8059,New Episode,1,0,None,0.0,0,0,0,3,0,101.93
2025-03-18,DOCS,Documentaries,5836,9583.4,7376,New Episode,1,0,None,0.0,0,0,1,3,0,101.94
2025-03-19,DOCS,Documentaries,4416,7426.8,6008,None,0,0,None,0.0,0,0,2,3,0,101.95
2025-03-20,DOCS,Documentaries,4669,4989.5,5457,None,0,0,None,0.0,0,0,3,3,0,101.96
2025-03-21,DOCS,Documentaries,3953,5053.0,4566,None,0,0,None,0.0,0,0,4,3,0,101.96
2025-03-22,DOCS,Documentaries,4840,6595.9,6036,None,0,0,None,0.0,0,1,5,3,0,101.97
2025-03-23,DOCS,Documentaries,4835,6439.4,6580,None,0,0,None,0.0,0,1,6,3,0,101.97
2025-03-24,DOCS,Documentaries,5869,7534.1,7640,Blockbuster Release,1,0,None,0.0,0,0,0,3,0,101.98
2025-03-25,DOCS,Documentaries,4189,5801.9,5202,None,0,0,None,0.0,0,0,1,3,0,101.98
2025-03-26,DOCS,Documentaries,4327,6626.9,4790,None,0,0,None,0.0,0,0,2,3,0,101.99
2025-03-27,DOCS,Documentaries,4183,5150.7,5222,None,0,0,None,0.0,0,0,3,3,0,101.99
2025-03-28,DOCS,Documentaries,4366,4189.7,5703,None,0,0,None,0.0,0,0,4,3,0,101.99
2025-03-29,DOCS,Documentaries,4678,5242.1,5033,None,0,0,None,0.0,0,1,5,3,0,102.0
2025-03-30,DOCS,Documentaries,4571,4550.7,5942,None,0,0,None,0.0,0,1,6,3,0,102.0
2025-03-31,DOCS,Documentaries,4115,5691.8,5902,None,0,0,None,0.0,0,0,0,3,0,102.0
2025-04-01,DOCS,Documentaries,3992,5218.5,4520,None,0,0,None,0.0,0,0,1,4,0,102.0
2025-04-02,DOCS,Documentaries,4203,4286.4,4799,None,0,0,None,0.0,0,0,2,4,0,102.0
2025-04-03,DOCS,Documentaries,4493,5265.1,5517,None,0,0,None,0.0,0,0,3,4,0,102.0
2025-04-04,DOCS,Documentaries,3871,6311.2,5177,None,0,0,None,0.0,0,0,4,4,0,102.0
2025-04-05,DOCS,Documentaries,4783,7639.8,5949,None,0,0,None,0.0,0,1,5,4,0,102.0
2025-04-06,DOCS,Documentaries,6427,8801.1,7131,None,0,1,None,0.0,0,1,6,4,1,101.99
2025-04-07,DOCS,Documentaries,3739,3416.2,5014,None,0,0,None,0.0,0,0,0,4,0,101.99
2025-04-08,DOCS,Documentaries,3939,6031.2,4971,None,0,0,None,0.0,0,0,1,4,0,101.99
2025-04-09,DOCS,Documentaries,4357,4101.4,5912,None,0,0,None,0.0,0,0,2,4,0,101.98
2025-04-10,DOCS,Documentaries,3797,6198.0,4384,None,0,0,None,0.0,0,0,3,4,0,101.98
2025-04-11,DOCS,Documentaries,5511,7527.8,7953,New Episode,1,0,None,0.0,0,0,4,4,0,101.97
2025-04-12,DOCS,Documentaries,5402,5961.3,6018,None,0,0,None,0.0,0,1,5,4,0,101.97
2025-04-13,DOCS,Documentaries,4727,4614.8,6788,None,0,0,None,0.0,0,1,6,4,0,101.96
2025-04-14,DOCS,Documentaries,4008,5970.0,4349,None,0,0,None,0.0,0,0,0,4,0,101.95
2025-04-15,DOCS,Documentaries,3793,3817.6,4381,None,0,0,None,0.0,0,0,1,4,0,101.94
2025-04-16,DOCS,Documentaries,4014,5108.3,4440,None,0,0,None,0.0,0,0,2,4,0,101.94
2025-04-17,DOCS,Documentaries,4203,3854.9,5799,None,0,0,None,0.0,0,0,3,4,0,101.93
2025-04-18,DOCS,Documentaries,4902,7993.9,6512,None,0,0,None,0.0,0,0,4,4,0,101.92
2025-04-19,DOCS,Documentaries,6336,9618.1,7944,Season Premiere,1,0,None,0.0,0,1,5,4,0,101.91
2025-04-20,DOCS,Documentaries,6351,6518.8,9054,Season Premiere,1,0,None,0.0,0,1,6,4,0,101.9
2025-04-21,DOCS,Documentaries,4262,6013.3,4778,None,0,0,None,0.0,0,0,0,4,0,101.89
2025-04-22,DOCS,Documentaries,5303,6798.5,6337,Season Premiere,1,0,None,0.0,0,0,1,4,0,101.87
2025-04-23,DOCS,Documentaries,3583,3473.4,3775,None,0,0,None,0.0,0,0,2,4,0,101.86
2025-04-24,DOCS,Documentaries,4702,5984.2,5730,None,0,0,None,0.0,0,0,3,4,0,101.85
2025-04-25,DOCS,Documentaries,4456,5331.9,4769,None,0,0,None,0.0,0,0,4,4,0,101.84
2025-04-26,DOCS,Documentaries,5248,5691.7,5960,None,0,0,None,0.0,0,1,5,4,0,101.82
2025-04-27,DOCS,Documentaries,4991,8229.5,5631,None,0,0,None,0.0,0,1,6,4,0,101.81
2025-04-28,DOCS,Documentaries,4622,4999.5,5898,None,0,0,None,0.0,0,0,0,4,1,101.79
2025-04-29,DOCS,Documentaries,3828,5482.4,4462,None,0,0,None,0.0,0,0,1,4,0,101.78
2025-04-30,DOCS,Documentaries,4297,7213.4,4652,None,0,0,None,0.0,0,0,2,4,0,101.76
2025-05-01,DOCS,Documentaries,4435,4063.9,5845,None,0,0,None,0.0,0,0,3,5,0,101.74
2025-05-02,DOCS,Documentaries,4671,4726.0,5216,None,0,0,None,0.0,0,0,4,5,0,101.73
2025-05-03,DOCS,Documentaries,5936,8676.0,6774,None,0,1,None,0.0,0,1,5,5,0,101.71
2025-05-04,DOCS,Documentaries,6529,8744.4,8305,Blockbuster Release,1,0,None,0.0,0,1,6,5,0,101.69
2025-05-05,DOCS,Documentaries,5638,8748.7,8124,Blockbuster Release,1,0,None,0.0,0,0,0,5,0,101.67
2025-05-06,DOCS,Documentaries,3852,4942.7,5311,None,0,0,None,0.0,0,0,1,5,0,101.65
2025-05-07,DOCS,Documentaries,4113,6715.0,5663,None,0,0,None,0.0,0,0,2,5,0,101.63
2025-05-08,DOCS,Documentaries,4139,4427.0,5428,None,0,0,None,0.0,0,0,3,5,0,101.61
2025-05-09,DOCS,Documentaries,4533,5844.7,5298,None,0,0,None,0.0,0,0,4,5,0,101.59
2025-05-10,DOCS,Documentaries,5084,8069.4,6534,None,0,0,None,0.0,0,1,5,5,0,101.57
2025-05-11,DOCS,Documentaries,5376,5422.4,7360,None,0,0,None,0.0,0,1,6,5,0,101.55
2025-05-12,DOCS,Documentaries,4434,6042.0,4973,None,0,0,None,0.0,0,0,0,5,0,101.53
2025-05-13,DOCS,Documentaries,4229,5184.2,6057,None,0,0,None,0.0,0,0,1,5,0,101.51
2025-05-14,DOCS,Documentaries,4669,6403.1,6418,None,0,0,None,0.0,0,0,2,5,0,101.48
2025-05-15,DOCS,Documentaries,6219,6355.2,7957,Blockbuster Release,1,1,None,0.0,0,0,3,5,0,101.46
2025-05-16,DOCS,Documentaries,5496,7491.6,6845,Blockbuster Release,1,0,None,0.0,0,0,4,5,0,101.44
2025-05-17,DOCS,Documentaries,4660,6378.3,6286,None,0,0,None,0.0,0,1,5,5,0,101.41
2025-05-18,DOCS,Documentaries,4609,6312.7,6606,None,0,0,None,0.0,0,1,6,5,0,101.39
2025-05-19,DOCS,Documentaries,3976,4145.6,4575,None,0,0,None,0.0,0,0,0,5,0,101.36
2025-05-20,DOCS,Documentaries,4102,4971.7,4456,None,0,0,None,0.0,0,0,1,5,0,101.34
2025-05-21,DOCS,Documentaries,4353,5498.8,5680,None,0,0,None,0.0,0,0,2,5,0,101.31
2025-05-22,DOCS,Documentaries,4194,5978.7,4990,None,0,0,None,0.0,0,0,3,5,0,101.29
2025-05-23,DOCS,Documentaries,4375,7259.6,5096,None,0,0,None,0.0,0,0,4,5,1,101.26
2025-05-24,DOCS,Documentaries,5009,4836.8,6132,None,0,0,None,0.0,0,1,5,5,0,101.23
2025-05-25,DOCS,Documentaries,4257,7061.2,5523,None,0,0,None,0.0,0,1,6,5,0,101.21
2025-05-26,DOCS,Documentaries,4346,6896.9,4895,None,0,0,None,0.0,0,0,0,5,0,101.18
2025-05-27,DOCS,Documentaries,4080,4941.2,5047,None,0,0,None,0.0,0,0,1,5,0,101.15
2025-05-28,DOCS,Documentaries,3819,5146.9,4723,None,0,0,None,0.0,0,0,2,5,0,101.12
2025-05-29,DOCS,Documentaries,4369,4852.6,4980,None,0,0,None,0.0,0,0,3,5,0,101.09
2025-05-30,DOCS,Documentaries,5613,7277.3,5896,Blockbuster Release,1,0,None,0.0,0,0,4,5,0,101.06
2025-05-31,DOCS,Documentaries,6477,10058.9,7333,Blockbuster Release,1,0,None,0.0,0,1,5,5,0,101.04
2025-06-01,DOCS,Documentaries,5154,4669.4,5465,None,0,0,None,0.0,0,1,6,6,0,101.01
2025-06-02,DOCS,Documentaries,5396,8704.9,5741,Blockbuster Release,1,0,None,0.0,0,0,0,6,0,100.98
2025-06-03,DOCS,Documentaries,5306,7030.4,6789,Blockbuster Release,1,0,None,0.0,0,0,1,6,0,100.95
2025-06-04,DOCS,Documentaries,5070,7052.1,7331,None,0,1,None,0.0,0,0,2,6,0,100.92
2025-06-05,DOCS,Documentaries,4171,5342.6,4929,None,0,0,None,0.0,0,0,3,6,0,100.88
2025-06-06,DOCS,Documentaries,6394,7000.4,8846,New Episode,1,0,None,0.0,0,0,4,6,0,100.85
2025-06-07,DOCS,Documentaries,6394,7687.2,7726,New Episode,1,0,None,0.0,0,1,5,6,0,100.82
2025-06-08,DOCS,Documentaries,4946,6438.9,6497,None,0,0,None,0.0,0,1,6,6,0,100.79
2025-06-09,DOCS,Documentaries,4041,5017.5,5014,None,0,0,None,0.0,0,0,0,6,0,100.76
2025-06-10,DOCS,Documentaries,5285,7228.8,7625,Blockbuster Release,1,0,None,0.0,0,0,1,6,0,100.73
2025-06-11,DOCS,Documentaries,4582,4239.2,5974,None,0,1,None,0.0,0,0,2,6,0,100.69
2025-06-12,DOCS,Documentaries,4197,6173.0,5349,None,0,0,None,0.0,0,0,3,6,0,100.66
2025-06-13,DOCS,Documentaries,4232,5662.1,5034,None,0,0,None,0.0,0,0,4,6,0,100.63
2025-06-14,DOCS,Documentaries,6750,11002.7,9286,Live Sports Final,1,0,None,0.0,0,1,5,6,0,100.6
2025-06-15,DOCS,Documentaries,4866,6302.5,7047,None,0,0,None,0.0,0,1,6,6,0,100.56
2025-06-16,DOCS,Documentaries,4173,3878.8,4839,None,0,0,None,0.0,0,0,0,6,0,100.53
2025-06-17,DOCS,Documentaries,4361,6758.1,4808,None,0,0,None,0.0,0,0,1,6,0,100.5
2025-06-18,DOCS,Documentaries,5554,9182.3,7989,Season Premiere,1,0,None,0.0,0,0,2,6,0,100.46
2025-06-19,DOCS,Documentaries,5867,8160.1,7822,Season Premiere,1,0,None,0.0,0,0,3,6,0,100.43
2025-06-20,DOCS,Documentaries,4712,5682.1,5058,None,0,0,None,0.0,0,0,4,6,0,100.4
2025-06-21,DOCS,Documentaries,4926,6596.1,5573,None,0,0,None,0.0,0,1,5,6,0,100.36
2025-06-22,DOCS,Documentaries,4652,7418.8,6296,None,0,0,None,0.0,0,1,6,6,0,100.33
2025-06-23,DOCS,Documentaries,4247,4107.8,6012,None,0,0,None,0.0,0,0,0,6,0,100.3
2025-06-24,DOCS,Documentaries,4353,4112.0,4683,None,0,0,None,0.0,0,0,1,6,0,100.26
2025-06-25,DOCS,Documentaries,5191,8133.7,5691,New Episode,1,0,None,0.0,0,0,2,6,0,100.23
2025-06-26,DOCS,Documentaries,5503,5692.6,6065,New Episode,1,0,None,0.0,0,0,3,6,0,100.19
2025-06-27,DOCS,Documentaries,3852,5636.7,5478,None,0,0,None,0.0,0,0,4,6,0,100.16
2025-06-28,DOCS,Documentaries,5064,8261.7,7202,None,0,0,None,0.0,0,1,5,6,0,100.12
2025-06-29,DOCS,Documentaries,4617,5045.0,6000,None,0,0,None,0.0,0,1,6,6,0,100.09
2025-06-30,DOCS,Documentaries,5497,9063.7,6679,Season Premiere,1,0,None,0.0,0,0,0,6,0,100.06
2025-07-01,DOCS,Documentaries,4250,6577.2,5413,None,0,0,None,0.0,0,0,1,7,0,100.02
2025-07-02,DOCS,Documentaries,3918,5672.1,5124,None,0,0,None,0.0,0,0,2,7,0,99.99
2025-07-03,DOCS,Documentaries,4310,5718.2,5987,None,0,0,None,0.0,0,0,3,7,0,99.95
2025-07-04,DOCS,Documentaries,4760,5132.2,6274,None,0,1,None,0.0,0,0,4,7,1,99.92
2025-07-05,DOCS,Documentaries,6878,9395.4,9096,Season Premiere,1,0,None,0.0,0,1,5,7,0,99.88
2025-07-06,DOCS,Documentaries,5342,5003.9,7687,None,0,0,None,0.0,0,1,6,7,0,99.85
2025-07-07,DOCS,Documentaries,4648,5711.6,5188,None,0,0,None,0.0,0,0,0,7,0,99.82
2025-07-08,DOCS,Documentaries,4346,6143.9,5873,None,0,0,None,0.0,0,0,1,7,0,99.78
2025-07-09,DOCS,Documentaries,4404,7093.1,6287,None,0,0,None,0.0,0,0,2,7,0,99.75
2025-07-10,DOCS,Documentaries,4253,4491.1,4775,None,0,0,None,0.0,0,0,3,7,0,99.71
2025-07-11,DOCS,Documentaries,5243,4894.0,6291,None,0,1,None,0.0,0,0,4,7,0,99.68
2025-07-12,DOCS,Documentaries,5438,4909.8,6518,None,0,0,None,0.0,0,1,5,7,0,99.64
2025-07-13,DOCS,Documentaries,4669,7248.5,6505,None,0,0,None,0.0,0,1,6,7,1,99.61
2025-07-14,DOCS,Documentaries,4437,5277.5,5715,None,0,0,None,0.0,0,0,0,7,0,99.58
2025-07-15,DOCS,Documentaries,3805,3778.7,4951,None,0,0,None,0.0,0,0,1,7,0,99.54
2025-07-16,DOCS,Documentaries,4188,6463.9,5404,None,0,0,None,0.0,0,0,2,7,0,99.51
2025-07-17,DOCS,Documentaries,4291,4204.4,5259,None,0,0,None,0.0,0,0,3,7,0,99.48
2025-07-18,DOCS,Documentaries,4404,5927.8,4944,None,0,0,None,0.0,0,0,4,7,0,99.44
2025-07-19,DOCS,Documentaries,5161,7317.2,5512,None,0,0,None,0.0,0,1,5,7,0,99.41
2025-07-20,DOCS,Documentaries,5348,8671.0,6213,None,0,0,None,0.0,0,1,6,7,0,99.38
2025-07-21,DOCS,Documentaries,3901,4863.0,5625,None,0,0,None,0.0,0,0,0,7,0,99.35
2025-07-22,DOCS,Documentaries,4569,6594.3,6288,None,0,0,None,0.0,0,0,1,7,0,99.31
2025-07-23,DOCS,Documentaries,4844,4416.3,5490,None,0,0,None,0.0,0,0,2,7,0,99.28
2025-07-24,DOCS,Documentaries,4205,5533.7,4891,None,0,0,None,0.0,0,0,3,7,0,99.25
2025-07-25,DOCS,Documentaries,4169,5231.6,5250,None,0,0,None,0.0,0,0,4,7,0,99.22
2025-07-26,DOCS,Documentaries,5029,5721.7,6615,None,0,0,None,0.0,0,1,5,7,0,99.19
2025-07-27,DOCS,Documentaries,4950,8097.0,5336,None,0,0,None,0.0,0,1,6,7,0,99.15
2025-07-28,DOCS,Documentaries,4280,6109.1,4605,None,0,0,None,0.0,0,0,0,7,0,99.12
2025-07-29,DOCS,Documentaries,6070,8208.7,7934,Blockbuster Release,1,0,None,0.0,0,0,1,7,0,99.09
2025-07-30,DOCS,Documentaries,6348,6379.2,8202,Live Sports Final,1,0,None,0.0,0,0,2,7,0,99.06
2025-07-31,DOCS,Documentaries,4250,6139.4,5395,None,0,0,None,0.0,0,0,3,7,0,99.03
2025-08-01,DOCS,Documentaries,5026,6362.1,5918,None,0,0,None,0.0,0,0,4,8,0,99.0
2025-08-02,DOCS,Documentaries,4895,7148.6,6096,None,0,0,None,0.0,0,1,5,8,0,98.97
2025-08-03,DOCS,Documentaries,6723,10011.1,8843,Blockbuster Release,1,0,None,0.0,0,1,6,8,0,98.94
2025-08-04,DOCS,Documentaries,5346,8333.4,6108,Season Premiere,1,0,None,0.0,0,0,0,8,0,98.91
2025-08-05,DOCS,Documentaries,5394,6776.1,5731,Season Premiere,1,0,None,0.0,0,0,1,8,0,98.89
2025-08-06,DOCS,Documentaries,5559,8902.6,6932,Season Premiere,1,0,None,0.0,0,0,2,8,0,98.86
2025-08-07,DOCS,Documentaries,4595,5478.7,6116,None,0,0,None,0.0,0,0,3,8,0,98.83
2025-08-08,DOCS,Documentaries,4412,6312.1,4979,None,0,0,None,0.0,0,0,4,8,0,98.8
2025-08-09,DOCS,Documentaries,4697,5573.7,5613,None,0,0,Raksha Bandhan,1.0,1,1,5,8,0,98.77
2025-08-10,DOCS,Documentaries,4614,7447.0,5435,None,0,0,None,0.0,0,1,6,8,0,98.75
2025-08-11,DOCS,Documentaries,3845,4764.7,5308,None,0,0,None,0.0,0,0,0,8,0,98.72
2025-08-12,DOCS,Documentaries,4447,4749.3,6406,None,0,0,None,0.0,0,0,1,8,0,98.69
2025-08-13,DOCS,Documentaries,4398,7419.6,5505,None,0,0,None,0.0,0,0,2,8,0,98.67
2025-08-14,DOCS,Documentaries,4393,5011.6,5310,None,0,0,None,0.0,0,0,3,8,0,98.64
2025-08-15,DOCS,Documentaries,4528,7367.3,5886,None,0,0,Independence Day,0.9,1,0,4,8,0,98.62
2025-08-16,DOCS,Documentaries,4787,7522.5,6898,None,0,0,None,0.0,0,1,5,8,0,98.59
2025-08-17,DOCS,Documentaries,5061,6731.5,6826,None,0,0,None,0.0,0,1,6,8,0,98.57
2025-08-18,DOCS,Documentaries,4780,5390.6,5153,None,0,0,None,0.0,0,0,0,8,0,98.54
2025-08-19,DOCS,Documentaries,4526,4324.8,5513,None,0,0,None,0.0,0,0,1,8,0,98.52
2025-08-20,DOCS,Documentaries,5323,5868.8,6007,Season Premiere,1,0,None,0.0,0,0,2,8,0,98.5
2025-08-21,DOCS,Documentaries,4262,6861.1,4740,None,0,0,None,0.0,0,0,3,8,0,98.48
2025-08-22,DOCS,Documentaries,4176,4705.2,5522,None,0,0,None,0.0,0,0,4,8,0,98.45
2025-08-23,DOCS,Documentaries,5275,5731.9,7101,None,0,0,None,0.0,0,1,5,8,0,98.43
2025-08-24,DOCS,Documentaries,4706,4450.0,5856,None,0,0,None,0.0,0,1,6,8,0,98.41
2025-08-25,DOCS,Documentaries,4416,5802.6,5432,None,0,0,None,0.0,0,0,0,8,0,98.39
2025-08-26,DOCS,Documentaries,4263,5694.7,5095,None,0,0,None,0.0,0,0,1,8,0,98.37
2025-08-27,DOCS,Documentaries,4136,5998.3,5911,None,0,0,None,0.0,0,0,2,8,0,98.35
2025-08-28,DOCS,Documentaries,4426,7053.9,5143,None,0,0,None,0.0,0,0,3,8,0,98.33
2025-08-29,DOCS,Documentaries,4301,4232.3,4884,None,0,0,None,0.0,0,0,4,8,0,98.31
2025-08-30,DOCS,Documentaries,5240,6278.6,7482,None,0,0,None,0.0,0,1,5,8,0,98.29
2025-08-31,DOCS,Documentaries,4879,6792.4,6215,None,0,0,None,0.0,0,1,6,8,0,98.28
2025-09-01,DOCS,Documentaries,4020,4232.8,4431,None,0,0,None,0.0,0,0,0,9,0,98.26
2025-09-02,DOCS,Documentaries,4308,4811.1,5899,None,0,0,None,0.0,0,0,1,9,0,98.24
2025-09-03,DOCS,Documentaries,4443,6825.2,5762,None,0,0,None,0.0,0,0,2,9,0,98.23
2025-09-04,DOCS,Documentaries,4550,4220.0,6239,None,0,0,None,0.0,0,0,3,9,0,98.21
2025-09-05,DOCS,Documentaries,4316,6969.1,5570,None,0,0,None,0.0,0,0,4,9,0,98.2
2025-09-06,DOCS,Documentaries,5275,8058.1,7361,None,0,0,None,0.0,0,1,5,9,0,98.18
2025-09-07,DOCS,Documentaries,4634,5374.1,6229,None,0,0,None,0.0,0,1,6,9,1,98.17
2025-09-08,DOCS,Documentaries,4661,5488.5,6166,None,0,0,None,0.0,0,0,0,9,0,98.15
2025-09-09,DOCS,Documentaries,4541,4971.0,6323,None,0,0,None,0.0,0,0,1,9,0,98.14
2025-09-10,DOCS,Documentaries,4244,3844.7,4929,None,0,0,None,0.0,0,0,2,9,0,98.13
2025-09-11,DOCS,Documentaries,4683,6861.9,5064,None,0,0,None,0.0,0,0,3,9,0,98.12
2025-09-12,DOCS,Documentaries,4467,6863.6,4768,None,0,0,None,0.0,0,0,4,9,0,98.11
2025-09-13,DOCS,Documentaries,5408,5660.5,6088,None,0,0,None,0.0,0,1,5,9,0,98.09
2025-09-14,DOCS,Documentaries,4805,5856.1,5932,None,0,0,None,0.0,0,1,6,9,0,98.08
2025-09-15,DOCS,Documentaries,4177,5277.6,4398,None,0,0,None,0.0,0,0,0,9,0,98.07
2025-09-16,DOCS,Documentaries,4540,4410.5,5979,None,0,0,None,0.0,0,0,1,9,0,98.07
2025-09-17,DOCS,Documentaries,4399,4979.6,6295,None,0,0,None,0.0,0,0,2,9,0,98.06
2025-09-18,DOCS,Documentaries,3956,4476.7,4819,None,0,0,None,0.0,0,0,3,9,0,98.05
2025-09-19,DOCS,Documentaries,4930,7816.8,6253,None,0,0,None,0.0,0,0,4,9,0,98.04
2025-09-20,DOCS,Documentaries,5553,5469.5,7957,None,0,0,None,0.0,0,1,5,9,0,98.04
2025-09-21,DOCS,Documentaries,5095,5549.8,5595,None,0,0,None,0.0,0,1,6,9,0,98.03
2025-09-22,DOCS,Documentaries,4181,5282.1,5054,None,0,0,None,0.0,0,0,0,9,0,98.02
2025-09-23,DOCS,Documentaries,5503,5562.8,7950,Season Premiere,1,0,None,0.0,0,0,1,9,0,98.02
2025-09-24,DOCS,Documentaries,5813,6172.8,6430,Season Premiere,1,0,None,0.0,0,0,2,9,0,98.01
2025-09-25,DOCS,Documentaries,4807,7998.1,6741,None,0,0,None,0.0,0,0,3,9,0,98.01
2025-09-26,DOCS,Documentaries,5163,8233.8,6262,None,0,0,None,0.0,0,0,4,9,0,98.01
2025-09-27,DOCS,Documentaries,5863,5876.1,7368,None,0,1,None,0.0,0,1,5,9,0,98.0
2025-09-28,DOCS,Documentaries,4940,5520.6,6815,None,0,0,None,0.0,0,1,6,9,0,98.0
2025-09-29,DOCS,Documentaries,5655,9026.0,8165,Blockbuster Release,1,0,None,0.0,0,0,0,9,0,98.0
2025-09-30,DOCS,Documentaries,4508,5323.0,4781,None,0,0,None,0.0,0,0,1,9,0,98.0
2025-10-01,DOCS,Documentaries,4137,5185.4,4919,None,0,0,None,0.0,0,0,2,10,0,98.0
