date,product_name,units_sold,revenue,temperature_c,footfall_index,festival,holiday,promotion_active
2026-08-02,Butterscotch,887,40446.8,24.9,113,0,0,0
2026-08-03,Butterscotch,809,37146.05,24.2,91,0,0,0
2026-08-04,Butterscotch,725,32746.21,21.9,100,0,0,0
2026-08-05,Butterscotch,765,32717.18,22.3,104,0,0,0
2026-08-06,Butterscotch,806,39828.34,22.2,97,0,0,0
2026-08-07,Butterscotch,743,35987.98,25.1,96,0,0,0
2026-08-08,Butterscotch,885,39047.59,22.3,111,0,0,0
2026-08-09,Butterscotch,931,42284.03,22.1,112,0,0,0
2026-08-10,Butterscotch,906,41774.7,20.8,89,0,0,1
2026-08-11,Butterscotch,923,44383.21,21.8,93,0,0,1
2026-08-12,Butterscotch,950,42594.04,21.3,95,0,0,1
2026-08-13,Butterscotch,864,39962.37,22.4,95,0,0,1
2026-08-14,Butterscotch,874,40217.07,22.4,97,0,0,1
2026-08-15,Butterscotch,1392,61574.27,24.3,121,1,1,1
2026-08-16,Butterscotch,1182,53002.86,22.8,111,1,0,1
2026-08-17,Butterscotch,876,40674.43,19.5,93,1,0,0
2026-08-18,Butterscotch,869,40664.22,22.6,95,1,0,0
2026-08-19,Butterscotch,918,42423.58,21.5,94,1,0,0
2026-08-20,Butterscotch,767,34781.12,21.9,94,0,0,0
2026-08-21,Butterscotch,765,34282.88,22.0,92,0,0,0
2026-08-22,Butterscotch,905,38903.63,21.8,114,0,0,0
2026-08-23,Butterscotch,872,41123.44,22.5,112,0,0,0
2026-08-24,Butterscotch,781,33268.02,19.4,98,0,0,0
2026-08-25,Butterscotch,751,33714.95,21.7,92,0,0,0
2026-08-26,Butterscotch,702,33631.49,21.2,92,0,0,0
2026-08-27,Butterscotch,728,34329.64,20.9,91,0,0,0
2026-08-28,Butterscotch,755,34134.96,19.3,94,0,0,0
2026-08-29,Butterscotch,903,41856.73,19.5,109,0,0,0
2026-08-30,Butterscotch,941,40939.2,19.9,111,0,0,0
2026-08-31,Butterscotch,729,33819.42,21.0,89,0,0,0
2026-09-01,Butterscotch,816,38662.19,20.1,88,0,0,0
