date,component_id,component_demand,current_inventory,supplier_lead_time_days,supplier_disruption,planned_production_units,scheduled_receipts,plant_maintenance,festival
2026-08-06,AIR_FILTER,563.0,6240.0,10,0,1040,4079,0,0
2026-08-07,AIR_FILTER,558.0,5682.0,10,0,1069,0,0,0
2026-08-08,AIR_FILTER,517.0,5165.0,10,0,1000,0,0,0
2026-08-09,AIR_FILTER,541.0,4624.0,10,0,1039,0,0,0
2026-08-10,AIR_FILTER,434.0,4190.0,10,0,1029,0,1,0
2026-08-11,AIR_FILTER,353.0,3837.0,10,0,874,0,1,0
2026-08-12,AIR_FILTER,445.0,3392.0,10,0,1012,0,1,0
2026-08-13,AIR_FILTER,503.0,2889.0,10,0,975,0,0,0
2026-08-14,AIR_FILTER,568.0,2321.0,10,0,970,0,0,0
2026-08-15,AIR_FILTER,501.0,6240.0,10,0,897,4420,0,0
2026-08-16,AIR_FILTER,440.0,5800.0,10,0,851,0,0,0
2026-08-17,AIR_FILTER,416.0,5384.0,10,0,801,0,0,0
2026-08-18,AIR_FILTER,551.0,4833.0,10,0,942,0,0,0
2026-08-19,AIR_FILTER,387.0,4446.0,10,0,762,0,0,0
2026-08-20,AIR_FILTER,463.0,3983.0,10,0,963,0,0,0
2026-08-21,AIR_FILTER,432.0,3551.0,10,0,900,0,0,0
2026-08-22,AIR_FILTER,545.0,3006.0,10,0,1039,0,0,0
2026-08-23,AIR_FILTER,479.0,2527.0,10,0,964,0,0,0
2026-08-24,AIR_FILTER,549.0,6240.0,10,0,984,4262,0,0
2026-08-25,AIR_FILTER,587.0,5653.0,10,0,1079,0,0,0
2026-08-26,AIR_FILTER,569.0,5084.0,10,0,1085,0,0,0
2026-08-27,AIR_FILTER,593.0,4491.0,10,0,1117,0,0,0
2026-08-28,AIR_FILTER,505.0,3986.0,10,0,1068,0,0,0
2026-08-29,AIR_FILTER,619.0,3367.0,10,0,1159,0,0,0
2026-08-30,AIR_FILTER,573.0,2794.0,10,0,1107,0,0,0
2026-08-31,AIR_FILTER,570.0,6240.0,10,0,1090,4016,0,0
2026-09-01,AIR_FILTER,583.0,5657.0,10,0,1069,0,0,0
2025-01-01,SPARK_PLUG,837.0,8163.0,7,0,1091,0,0,0
2025-01-02,SPARK_PLUG,755.0,7408.0,7,0,988,0,0,0
2025-01-03,SPARK_PLUG,888.0,6520.0,7,0,1149,0,0,0
2025-01-04,SPARK_PLUG,877.0,5643.0,7,0,1060,0,0,0
2025-01-05,SPARK_PLUG,865.0,4778.0,7,0,1035,0,0,0
2025-01-06,SPARK_PLUG,977.0,3801.0,7,0,1167,0,0,0
2025-01-07,SPARK_PLUG,835.0,9360.0,7,0,1074,6394,0,0
2025-01-08,SPARK_PLUG,910.0,8450.0,7,0,1180,0,0,0
2025-01-09,SPARK_PLUG,974.0,7476.0,7,0,1186,0,0,0
2025-01-10,SPARK_PLUG,830.0,6646.0,7,0,1204,0,1,0
2025-01-11,SPARK_PLUG,742.0,5904.0,7,0,1080,0,1,0
2025-01-12,SPARK_PLUG,690.0,5214.0,7,0,1070,0,1,0
2025-01-13,SPARK_PLUG,793.0,4421.0,7,0,1059,0,0,0
2025-01-14,SPARK_PLUG,797.0,3624.0,7,0,1017,0,0,0
2025-01-15,SPARK_PLUG,731.0,9360.0,7,0,958,6467,0,0
2025-01-16,SPARK_PLUG,761.0,8599.0,7,0,930,0,0,0
2025-01-17,SPARK_PLUG,747.0,7852.0,7,0,926,0,0,0
2025-01-18,SPARK_PLUG,799.0,7053.0,7,0,979,0,0,0
2025-01-19,SPARK_PLUG,838.0,6215.0,7,0,1015,0,0,0
2025-01-20,SPARK_PLUG,703.0,5512.0,7,0,904,0,0,0
2025-01-21,SPARK_PLUG,666.0,4846.0,7,0,892,0,0,0
2025-01-22,SPARK_PLUG,616.0,4230.0,7,0,786,0,0,0
2025-01-23,SPARK_PLUG,597.0,3633.0,7,0,818,0,0,0
2025-01-24,SPARK_PLUG,673.0,9360.0,7,0,816,6400,0,0
2025-01-25,SPARK_PLUG,608.0,8752.0,7,0,818,0,0,0
2025-01-26,SPARK_PLUG,693.0,8059.0,7,0,860,0,0,0
2025-01-27,SPARK_PLUG,663.0,7396.0,7,0,904,0,0,0
2025-01-28,SPARK_PLUG,753.0,6643.0,7,0,931,0,0,0
2025-01-29,SPARK_PLUG,653.0,5990.0,7,0,903,0,0,0
2025-01-30,SPARK_PLUG,689.0,5301.0,7,0,947,0,0,0
2025-01-31,SPARK_PLUG,697.0,4604.0,7,0,985,0,0,0
2025-02-01,SPARK_PLUG,868.0,3736.0,7,0,1011,0,0,0
2025-02-02,SPARK_PLUG,845.0,9360.0,7,0,1072,6469,0,0
2025-02-03,SPARK_PLUG,811.0,8549.0,7,0,1118,0,0,0
2025-02-04,SPARK_PLUG,915.0,7634.0,7,0,1177,0,0,0
2025-02-05,SPARK_PLUG,828.0,6806.0,7,0,1124,0,0,0
2025-02-06,SPARK_PLUG,940.0,5866.0,7,0,1169,0,0,0
2025-02-07,SPARK_PLUG,932.0,4934.0,7,0,1145,0,0,0
2025-02-08,SPARK_PLUG,838.0,4096.0,7,0,1129,0,0,0
2025-02-09,SPARK_PLUG,804.0,3292.0,7,0,1069,0,0,0
2025-02-10,SPARK_PLUG,736.0,9360.0,7,0,1112,6804,1,0
2025-02-11,SPARK_PLUG,646.0,8714.0,7,0,1111,0,1,0
2025-02-12,SPARK_PLUG,638.0,8076.0,7,0,1012,0,1,0
2025-02-13,SPARK_PLUG,815.0,7261.0,7,0,1049,0,0,0
2025-02-14,SPARK_PLUG,819.0,6442.0,7,0,965,0,0,0
2025-02-15,SPARK_PLUG,779.0,5663.0,7,0,1077,0,0,0
2025-02-16,SPARK_PLUG,769.0,4894.0,7,0,984,0,0,0
2025-02-17,SPARK_PLUG,685.0,4209.0,7,0,910,0,0,0
2025-02-18,SPARK_PLUG,701.0,3508.0,7,0,855,0,0,0
2025-02-19,SPARK_PLUG,697.0,9360.0,7,0,874,6549,0,0
2025-02-20,SPARK_PLUG,802.0,8558.0,7,0,987,0,0,0
2025-02-21,SPARK_PLUG,724.0,7834.0,12,1,859,0,0,0
2025-02-22,SPARK_PLUG,706.0,7128.0,7,0,883,0,0,0
2025-02-23,SPARK_PLUG,661.0,6467.0,7,0,893,0,0,0
2025-02-24,SPARK_PLUG,614.0,5853.0,7,0,875,0,0,0
2025-02-25,SPARK_PLUG,689.0,5164.0,7,0,857,0,0,0
2025-02-26,SPARK_PLUG,741.0,4423.0,7,0,968,0,0,0
2025-02-27,SPARK_PLUG,687.0,3736.0,7,0,846,0,0,0
2025-02-28,SPARK_PLUG,783.0,9360.0,7,0,977,6407,0,0
2025-03-01,SPARK_PLUG,859.0,8501.0,7,0,1033,0,0,0
2025-03-02,SPARK_PLUG,733.0,7768.0,12,1,964,0,0,0
2025-03-03,SPARK_PLUG,823.0,6945.0,7,0,1071,0,0,0
2025-03-04,SPARK_PLUG,804.0,6141.0,7,0,968,0,0,0
2025-03-05,SPARK_PLUG,917.0,5224.0,7,0,1134,0,0,0
2025-03-06,SPARK_PLUG,920.0,4304.0,7,0,1146,0,0,0
2025-03-07,SPARK_PLUG,858.0,3446.0,7,0,1097,0,0,0
2025-03-08,SPARK_PLUG,830.0,9360.0,7,0,1126,6744,0,0
2025-03-09,SPARK_PLUG,906.0,8454.0,7,0,1161,0,0,0
2025-03-10,SPARK_PLUG,871.0,7583.0,7,0,1287,0,1,0
2025-03-11,SPARK_PLUG,826.0,6757.0,7,0,1207,0,1,0
2025-03-12,SPARK_PLUG,849.0,5908.0,7,0,1183,0,1,0
2025-03-13,SPARK_PLUG,930.0,4978.0,7,0,1176,0,0,0
2025-03-14,SPARK_PLUG,797.0,4181.0,7,0,1011,0,0,0
2025-03-15,SPARK_PLUG,807.0,3374.0,7,0,1128,0,0,0
2025-03-16,SPARK_PLUG,868.0,5590.0,12,1,1163,3084,0,0
2025-03-17,SPARK_PLUG,817.0,4773.0,7,0,1057,0,0,0
2025-03-18,SPARK_PLUG,709.0,4064.0,7,0,964,0,0,0
2025-03-19,SPARK_PLUG,700.0,3364.0,7,0,904,0,0,0
2025-03-20,SPARK_PLUG,720.0,9360.0,7,0,870,6716,0,0
2025-03-21,SPARK_PLUG,712.0,8648.0,7,0,790,0,0,0
2025-03-22,SPARK_PLUG,810.0,7838.0,7,0,972,0,0,0
2025-03-23,SPARK_PLUG,756.0,7082.0,7,0,923,0,0,0
2025-03-24,SPARK_PLUG,756.0,6326.0,7,0,940,0,0,0
2025-03-25,SPARK_PLUG,678.0,5648.0,7,0,869,0,0,0
2025-03-26,SPARK_PLUG,721.0,4927.0,7,0,869,0,0,0
2025-03-27,SPARK_PLUG,665.0,4262.0,7,0,894,0,0,0
2025-03-28,SPARK_PLUG,647.0,3615.0,7,0,865,0,0,0
2025-03-29,SPARK_PLUG,793.0,9360.0,7,0,959,6538,0,0
2025-03-30,SPARK_PLUG,752.0,8608.0,7,0,907,0,0,0
2025-03-31,SPARK_PLUG,755.0,7853.0,7,0,975,0,0,0
2025-04-01,SPARK_PLUG,798.0,7055.0,7,0,990,0,0,0
2025-04-02,SPARK_PLUG,739.0,6316.0,7,0,968,0,0,0
2025-04-03,SPARK_PLUG,906.0,5410.0,7,0,1146,0,0,0
2025-04-04,SPARK_PLUG,867.0,4543.0,7,0,1079,0,0,0
2025-04-05,SPARK_PLUG,835.0,3708.0,7,0,1015,0,0,0
2025-04-06,SPARK_PLUG,892.0,9360.0,7,0,1103,6544,0,0
2025-04-07,SPARK_PLUG,931.0,8429.0,7,0,1130,0,0,0
2025-04-08,SPARK_PLUG,885.0,7544.0,7,0,1091,0,0,0
2025-04-09,SPARK_PLUG,840.0,6704.0,7,0,1088,0,0,0
2025-04-10,SPARK_PLUG,780.0,5924.0,7,0,1186,0,1,0
2025-04-11,SPARK_PLUG,761.0,5163.0,7,0,1106,0,1,0
2025-04-12,SPARK_PLUG,762.0,4401.0,7,0,1062,0,1,0
2025-04-13,SPARK_PLUG,812.0,3589.0,7,0,1051,0,0,0
2025-04-14,SPARK_PLUG,818.0,9360.0,7,0,1053,6589,0,0
2025-04-15,SPARK_PLUG,771.0,8589.0,7,0,1013,0,0,0
2025-04-16,SPARK_PLUG,818.0,7771.0,7,0,966,0,0,0
2025-04-17,SPARK_PLUG,821.0,6950.0,7,0,1004,0,0,0
2025-04-18,SPARK_PLUG,721.0,6229.0,7,0,860,0,0,0
2025-04-19,SPARK_PLUG,816.0,5413.0,7,0,1024,0,0,0
2025-04-20,SPARK_PLUG,728.0,4685.0,7,0,953,0,0,0
2025-04-21,SPARK_PLUG,643.0,4042.0,7,0,867,0,0,0
2025-04-22,SPARK_PLUG,659.0,3383.0,7,0,809,0,0,0
2025-04-23,SPARK_PLUG,690.0,9360.0,7,0,816,6667,0,0
2025-04-24,SPARK_PLUG,707.0,8653.0,7,0,911,0,0,0
2025-04-25,SPARK_PLUG,773.0,7880.0,7,0,944,0,0,0
2025-04-26,SPARK_PLUG,716.0,7164.0,7,0,968,0,0,0
2025-04-27,SPARK_PLUG,673.0,6491.0,7,0,827,0,0,0
2025-04-28,SPARK_PLUG,745.0,5746.0,7,0,934,0,0,0
2025-04-29,SPARK_PLUG,766.0,4980.0,7,0,923,0,0,0
2025-04-30,SPARK_PLUG,757.0,4223.0,7,0,969,0,0,0
2025-05-01,SPARK_PLUG,741.0,3482.0,7,0,950,0,0,0
2025-05-02,SPARK_PLUG,740.0,9360.0,7,0,986,6618,0,0
2025-05-03,SPARK_PLUG,781.0,8579.0,7,0,1025,0,0,0
2025-05-04,SPARK_PLUG,821.0,7758.0,7,0,1043,0,0,0
2025-05-05,SPARK_PLUG,940.0,6818.0,7,0,1171,0,0,0
2025-05-06,SPARK_PLUG,917.0,5901.0,7,0,1152,0,0,0
2025-05-07,SPARK_PLUG,853.0,5048.0,7,0,1145,0,0,0
2025-05-08,SPARK_PLUG,986.0,4062.0,7,0,1191,0,0,0
2025-05-09,SPARK_PLUG,942.0,9360.0,7,0,1195,6240,0,0
2025-05-10,SPARK_PLUG,637.0,8723.0,7,0,1111,0,1,0
2025-05-11,SPARK_PLUG,832.0,7891.0,7,0,1226,0,1,0
2025-05-12,SPARK_PLUG,738.0,7153.0,7,0,1133,0,1,0
2025-05-13,SPARK_PLUG,757.0,6396.0,7,0,981,0,0,0
2025-05-14,SPARK_PLUG,706.0,5690.0,7,0,959,0,0,0
2025-05-15,SPARK_PLUG,906.0,4784.0,7,0,1064,0,0,0
2025-05-16,SPARK_PLUG,762.0,4022.0,7,0,987,0,0,0
2025-05-17,SPARK_PLUG,722.0,3300.0,7,0,888,0,0,0
2025-05-18,SPARK_PLUG,699.0,9360.0,7,0,969,6759,0,0
2025-05-19,SPARK_PLUG,769.0,8591.0,7,0,944,0,0,0
2025-05-20,SPARK_PLUG,703.0,7888.0,7,0,875,0,0,0
2025-05-21,SPARK_PLUG,680.0,7208.0,7,0,870,0,0,0
2025-05-22,SPARK_PLUG,644.0,6564.0,7,0,855,0,0,0
2025-05-23,SPARK_PLUG,603.0,5961.0,7,0,819,0,0,0
2025-05-24,SPARK_PLUG,695.0,5266.0,7,0,839,0,0,0
2025-05-25,SPARK_PLUG,649.0,4617.0,7,0,873,0,0,0
2025-05-26,SPARK_PLUG,854.0,3763.0,7,0,995,0,0,0
2025-05-27,SPARK_PLUG,828.0,9360.0,7,0,988,6425,0,0
2025-05-28,SPARK_PLUG,721.0,8639.0,7,0,898,0,0,0
2025-05-29,SPARK_PLUG,657.0,7982.0,7,0,889,0,0,0
2025-05-30,SPARK_PLUG,778.0,7204.0,7,0,978,0,0,0
2025-05-31,SPARK_PLUG,711.0,6493.0,7,0,982,0,0,0
2025-06-01,SPARK_PLUG,802.0,5691.0,7,0,989,0,0,0
2025-06-02,SPARK_PLUG,842.0,4849.0,7,0,1081,0,0,0
2025-06-03,SPARK_PLUG,791.0,4058.0,7,0,1049,0,0,0
2025-06-04,SPARK_PLUG,905.0,3153.0,7,0,1132,0,0,0
2025-06-05,SPARK_PLUG,912.0,9360.0,7,0,1100,7119,0,0
2025-06-06,SPARK_PLUG,913.0,8447.0,7,0,1192,0,0,0
2025-06-07,SPARK_PLUG,1041.0,7406.0,7,0,1290,0,0,0
2025-06-08,SPARK_PLUG,917.0,6489.0,7,0,1166,0,0,0
2025-06-09,SPARK_PLUG,884.0,5605.0,7,0,1117,0,0,0
2025-06-10,SPARK_PLUG,858.0,4747.0,7,0,1264,0,1,0
2025-06-11,SPARK_PLUG,770.0,3977.0,7,0,1140,0,1,0
2025-06-12,SPARK_PLUG,775.0,3202.0,7,0,1180,0,1,0
2025-06-13,SPARK_PLUG,787.0,9360.0,7,0,966,6945,0,0
2025-06-14,SPARK_PLUG,737.0,8623.0,7,0,981,0,0,0
2025-06-15,SPARK_PLUG,829.0,7794.0,12,1,983,0,0,0
2025-06-16,SPARK_PLUG,752.0,7042.0,7,0,926,0,0,0
2025-06-17,SPARK_PLUG,784.0,6258.0,7,0,967,0,0,0
2025-06-18,SPARK_PLUG,685.0,5573.0,7,0,884,0,0,0
2025-06-19,SPARK_PLUG,659.0,4914.0,7,0,876,0,0,0
2025-06-20,SPARK_PLUG,789.0,4125.0,7,0,886,0,0,0
2025-06-21,SPARK_PLUG,779.0,3346.0,7,0,973,0,0,0
2025-06-22,SPARK_PLUG,668.0,9360.0,7,0,851,6682,0,0
2025-06-23,SPARK_PLUG,672.0,8688.0,7,0,849,0,0,0
2025-06-24,SPARK_PLUG,664.0,8024.0,12,1,855,0,0,0
2025-06-25,SPARK_PLUG,685.0,7339.0,7,0,852,0,0,0
2025-06-26,SPARK_PLUG,740.0,6599.0,7,0,958,0,0,0
2025-06-27,SPARK_PLUG,818.0,5781.0,7,0,943,0,0,0
2025-06-28,SPARK_PLUG,709.0,5072.0,7,0,953,0,0,0
2025-06-29,SPARK_PLUG,726.0,4346.0,7,0,913,0,0,0
2025-06-30,SPARK_PLUG,769.0,3577.0,7,0,1017,0,0,0
2025-07-01,SPARK_PLUG,696.0,9360.0,7,0,957,6479,0,0
2025-07-02,SPARK_PLUG,791.0,8569.0,7,0,992,0,0,0
2025-07-03,SPARK_PLUG,983.0,7586.0,7,0,1188,0,0,0
2025-07-04,SPARK_PLUG,990.0,6596.0,7,0,1144,0,0,0
2025-07-05,SPARK_PLUG,817.0,5779.0,7,0,1064,0,0,0
2025-07-06,SPARK_PLUG,956.0,4823.0,7,0,1187,0,0,0
2025-07-07,SPARK_PLUG,941.0,3882.0,7,0,1178,0,0,0
2025-07-08,SPARK_PLUG,988.0,9360.0,7,0,1190,6466,0,0
2025-07-09,SPARK_PLUG,860.0,8500.0,7,0,1140,0,0,0
2025-07-10,SPARK_PLUG,686.0,7814.0,7,0,1082,0,1,0
2025-07-11,SPARK_PLUG,804.0,7010.0,7,0,1144,0,1,0
2025-07-12,SPARK_PLUG,664.0,6346.0,7,0,1005,0,1,0
2025-07-13,SPARK_PLUG,845.0,5501.0,7,0,1031,0,0,0
2025-07-14,SPARK_PLUG,789.0,4712.0,7,0,1068,0,0,0
2025-07-15,SPARK_PLUG,689.0,4023.0,7,0,947,0,0,0
2025-07-16,SPARK_PLUG,769.0,3254.0,7,0,963,0,0,0
2025-07-17,SPARK_PLUG,713.0,9360.0,7,0,976,6819,0,0
2025-07-18,SPARK_PLUG,788.0,8572.0,12,1,952,0,0,0
2025-07-19,SPARK_PLUG,680.0,7892.0,7,0,896,0,0,0
2025-07-20,SPARK_PLUG,738.0,7154.0,7,0,890,0,0,0
2025-07-21,SPARK_PLUG,681.0,6473.0,7,0,884,0,0,0
2025-07-22,SPARK_PLUG,669.0,5804.0,7,0,924,0,0,0
2025-07-23,SPARK_PLUG,647.0,5157.0,7,0,833,0,0,0
2025-07-24,SPARK_PLUG,632.0,4525.0,7,0,872,0,0,0
2025-07-25,SPARK_PLUG,697.0,3828.0,7,0,828,0,0,0
2025-07-26,SPARK_PLUG,736.0,9360.0,7,0,945,6268,0,0
2025-07-27,SPARK_PLUG,785.0,8575.0,7,0,973,0,0,0
2025-07-28,SPARK_PLUG,774.0,7801.0,7,0,990,0,0,0
2025-07-29,SPARK_PLUG,803.0,6998.0,7,0,956,0,0,0
2025-07-30,SPARK_PLUG,814.0,6184.0,7,0,978,0,0,0
2025-07-31,SPARK_PLUG,738.0,5446.0,7,0,954,0,0,0
2025-08-01,SPARK_PLUG,840.0,4606.0,7,0,1066,0,0,0
2025-08-02,SPARK_PLUG,938.0,3668.0,7,0,1101,0,0,0
2025-08-03,SPARK_PLUG,827.0,9360.0,7,0,1133,6519,0,0
2025-08-04,SPARK_PLUG,897.0,8463.0,7,0,1057,0,0,0
2025-08-05,SPARK_PLUG,804.0,7659.0,7,0,1092,0,0,0
2025-08-06,SPARK_PLUG,849.0,6810.0,7,0,1113,0,0,0
2025-08-07,SPARK_PLUG,772.0,6038.0,7,0,1084,0,0,0
2025-08-08,SPARK_PLUG,933.0,5105.0,7,0,1166,0,0,0
2025-08-09,SPARK_PLUG,873.0,4232.0,7,0,1084,0,0,0
2025-08-10,SPARK_PLUG,712.0,3520.0,7,0,1112,0,1,0
2025-08-11,SPARK_PLUG,772.0,9360.0,7,0,1098,6612,1,0
2025-08-12,SPARK_PLUG,652.0,8708.0,7,0,1048,0,1,0
2025-08-13,SPARK_PLUG,860.0,7848.0,7,0,1068,0,0,0
2025-08-14,SPARK_PLUG,1009.0,6839.0,7,0,1148,0,0,0
2025-08-15,SPARK_PLUG,744.0,6095.0,7,0,993,0,0,0
2025-08-16,SPARK_PLUG,802.0,5293.0,7,0,1057,0,0,0
2025-08-17,SPARK_PLUG,703.0,4590.0,7,0,902,0,0,0
2025-08-18,SPARK_PLUG,663.0,3927.0,7,0,906,0,0,0
2025-08-19,SPARK_PLUG,684.0,3243.0,7,0,902,0,0,0
2025-08-20,SPARK_PLUG,618.0,9360.0,7,0,911,6735,0,0
2025-08-21,SPARK_PLUG,620.0,8740.0,7,0,862,0,0,0
2025-08-22,SPARK_PLUG,615.0,8125.0,7,0,765,0,0,0
2025-08-23,SPARK_PLUG,709.0,7416.0,7,0,858,0,0,0
2025-08-24,SPARK_PLUG,701.0,6715.0,7,0,959,0,0,0
2025-08-25,SPARK_PLUG,766.0,5949.0,7,0,919,0,0,0
2025-08-26,SPARK_PLUG,686.0,5263.0,7,0,830,0,0,0
2025-08-27,SPARK_PLUG,789.0,4474.0,7,0,986,0,0,0
2025-08-28,SPARK_PLUG,685.0,3789.0,7,0,930,0,0,0
2025-08-29,SPARK_PLUG,726.0,9360.0,7,0,962,6297,0,0
2025-08-30,SPARK_PLUG,735.0,8625.0,7,0,1007,0,0,0
2025-08-31,SPARK_PLUG,917.0,7708.0,7,0,1159,0,0,0
2025-09-01,SPARK_PLUG,787.0,6921.0,7,0,1000,0,0,0
2025-09-02,SPARK_PLUG,883.0,6038.0,12,1,1089,0,0,0
2025-09-03,SPARK_PLUG,761.0,5277.0,7,0,982,0,0,0
2025-09-04,SPARK_PLUG,873.0,4404.0,7,0,1136,0,0,0
2025-09-05,SPARK_PLUG,961.0,3443.0,7,0,1199,0,0,0
2025-09-06,SPARK_PLUG,899.0,9360.0,7,0,1115,6816,0,0
2025-09-07,SPARK_PLUG,1004.0,8356.0,7,0,1225,0,0,0
2025-09-08,SPARK_PLUG,940.0,7416.0,7,0,1260,0,0,0
2025-09-09,SPARK_PLUG,859.0,6557.0,7,0,1114,0,0,0
2025-09-10,SPARK_PLUG,784.0,5773.0,12,1,1163,0,1,0
2025-09-11,SPARK_PLUG,700.0,5073.0,7,0,1043,0,1,0
2025-09-12,SPARK_PLUG,582.0,4491.0,7,0,951,0,1,0
2025-09-13,SPARK_PLUG,804.0,3687.0,7,0,980,0,0,0
2025-09-14,SPARK_PLUG,746.0,9360.0,7,0,1020,6419,0,0
2025-09-15,SPARK_PLUG,723.0,8637.0,7,0,934,0,0,0
2025-09-16,SPARK_PLUG,755.0,7882.0,7,0,944,0,0,0
2025-09-17,SPARK_PLUG,733.0,7149.0,7,0,951,0,0,0
2025-09-18,SPARK_PLUG,692.0,6457.0,7,0,914,0,0,0
2025-09-19,SPARK_PLUG,605.0,5852.0,7,0,876,0,0,0
2025-09-20,SPARK_PLUG,694.0,5158.0,7,0,873,0,0,0
2025-09-21,SPARK_PLUG,587.0,4571.0,7,0,774,0,0,0
2025-09-22,SPARK_PLUG,673.0,3898.0,7,0,917,0,0,0
2025-09-23,SPARK_PLUG,723.0,3175.0,7,0,888,0,0,0
2025-09-24,SPARK_PLUG,750.0,9360.0,7,0,838,6935,0,0
2025-09-25,SPARK_PLUG,637.0,8723.0,7,0,900,0,0,0
2025-09-26,SPARK_PLUG,686.0,8037.0,7,0,896,0,0,0
2025-09-27,SPARK_PLUG,729.0,7308.0,7,0,1000,0,0,0
2025-09-28,SPARK_PLUG,790.0,6518.0,7,0,1051,0,0,0
2025-09-29,SPARK_PLUG,774.0,5744.0,7,0,1043,0,0,0
2025-09-30,SPARK_PLUG,859.0,4885.0,7,0,1068,0,0,0
2025-10-01,SPARK_PLUG,934.0,3951.0,7,0,1147,0,0,0
2025-10-02,SPARK_PLUG,938.0,9360.0,7,0,1178,6347,0,0
2025-10-03,SPARK_PLUG,831.0,8529.0,7,0,1138,0,0,0
2025-10-04,SPARK_PLUG,922.0,7607.0,7,0,1129,0,0,0
2025-10-05,SPARK_PLUG,836.0,6771.0,7,0,1144,0,0,0
2025-10-06,SPARK_PLUG,928.0,5843.0,7,0,1140,0,0,0
2025-10-07,SPARK_PLUG,901.0,4942.0,7,0,1173,0,0,0
2025-10-08,SPARK_PLUG,717.0,4225.0,7,0,1042,0,0,0
2025-10-09,SPARK_PLUG,837.0,3388.0,7,0,1095,0,0,0
2025-10-10,SPARK_PLUG,834.0,9360.0,7,0,1197,6806,1,0
2025-10-11,SPARK_PLUG,697.0,8663.0,7,0,1015,0,1,0
2025-10-12,SPARK_PLUG,690.0,7973.0,7,0,984,0,1,0
2025-10-13,SPARK_PLUG,769.0,7204.0,7,0,970,0,0,0
2025-10-14,SPARK_PLUG,673.0,6531.0,7,0,914,0,0,0
2025-10-15,SPARK_PLUG,777.0,5754.0,7,0,982,0,0,0
2025-10-16,SPARK_PLUG,611.0,5143.0,7,0,842,0,0,0
2025-10-17,SPARK_PLUG,696.0,4447.0,7,0,874,0,0,0
2025-10-18,SPARK_PLUG,580.0,3867.0,7,0,781,0,0,0
2025-10-19,SPARK_PLUG,686.0,3181.0,7,0,884,0,0,0
2025-10-20,SPARK_PLUG,636.0,9360.0,7,0,814,6815,0,1
2025-10-21,SPARK_PLUG,690.0,8670.0,7,0,831,0,0,1
2025-10-22,SPARK_PLUG,663.0,8007.0,7,0,819,0,0,1
2025-10-23,SPARK_PLUG,781.0,7226.0,7,0,822,0,0,1
2025-10-24,SPARK_PLUG,775.0,6451.0,7,0,886,0,0,1
2025-10-25,SPARK_PLUG,702.0,5749.0,7,0,863,0,0,1
2025-10-26,SPARK_PLUG,719.0,5030.0,7,0,914,0,0,1
2025-10-27,SPARK_PLUG,785.0,4245.0,7,0,934,0,0,1
2025-10-28,SPARK_PLUG,884.0,3361.0,7,0,1006,0,0,1
2025-10-29,SPARK_PLUG,846.0,9360.0,7,0,997,6845,0,1
2025-10-30,SPARK_PLUG,955.0,8405.0,7,0,1033,0,0,1
2025-10-31,SPARK_PLUG,951.0,7454.0,7,0,1128,0,0,0
2025-11-01,SPARK_PLUG,857.0,6597.0,7,0,1123,0,0,0
2025-11-02,SPARK_PLUG,891.0,5706.0,7,0,1167,0,0,0
2025-11-03,SPARK_PLUG,908.0,4798.0,7,0,1148,0,0,0
2025-11-04,SPARK_PLUG,867.0,3931.0,7,0,1134,0,0,0
2025-11-05,SPARK_PLUG,894.0,9360.0,7,0,1132,6323,0,0
2025-11-06,SPARK_PLUG,926.0,8434.0,7,0,1215,0,0,0
2025-11-07,SPARK_PLUG,898.0,7536.0,7,0,1127,0,0,0
2025-11-08,SPARK_PLUG,869.0,6667.0,7,0,1114,0,0,0
2025-11-09,SPARK_PLUG,879.0,5788.0,7,0,1111,0,0,0
2025-11-10,SPARK_PLUG,672.0,5116.0,7,0,982,0,1,0
2025-11-11,SPARK_PLUG,782.0,4334.0,7,0,1113,0,1,0
2025-11-12,SPARK_PLUG,679.0,3655.0,12,1,1047,0,1,0
2025-11-13,SPARK_PLUG,684.0,9360.0,7,0,915,6389,0,0
2025-11-14,SPARK_PLUG,625.0,8735.0,7,0,876,0,0,0
2025-11-15,SPARK_PLUG,731.0,8004.0,7,0,919,0,0,0
2025-11-16,SPARK_PLUG,760.0,7244.0,7,0,911,0,0,0
2025-11-17,SPARK_PLUG,719.0,6525.0,7,0,917,0,0,0
2025-11-18,SPARK_PLUG,739.0,5786.0,7,0,843,0,0,0
2025-11-19,SPARK_PLUG,639.0,5147.0,7,0,791,0,0,0
2025-11-20,SPARK_PLUG,734.0,4413.0,7,0,904,0,0,0
2025-11-21,SPARK_PLUG,780.0,3633.0,7,0,927,0,0,0
2025-11-22,SPARK_PLUG,713.0,9360.0,7,0,914,6440,0,0
2025-11-23,SPARK_PLUG,704.0,8656.0,7,0,904,0,0,0
2025-11-24,SPARK_PLUG,803.0,7853.0,7,0,990,0,0,0
2025-11-25,SPARK_PLUG,703.0,7150.0,7,0,955,0,0,0
2025-11-26,SPARK_PLUG,687.0,6463.0,7,0,884,0,0,0
2025-11-27,SPARK_PLUG,765.0,5698.0,7,0,959,0,0,0
2025-11-28,SPARK_PLUG,760.0,4938.0,7,0,1023,0,0,0
2025-11-29,SPARK_PLUG,805.0,4133.0,7,0,1049,0,0,0
2025-11-30,SPARK_PLUG,843.0,3290.0,12,1,1029,0,0,0
